po_id,supplier_id,product_id,warehouse_id,quantity,order_date,expected_delivery_date,actual_delivery_date,status
PO0167883,SUP0511,PRD02211,WH040,2945,1/18/2023,1/30/2023,1/29/2023,Delivered
PO0167884,SUP0495,PRD04186,WH024,2964,8/21/2024,8/28/2024,,Pending
PO0167885,SUP0784,PRD08445,WH018,1985,2/23/2025,3/1/2025,3/3/2025,Delivered
PO0167886,SUP0737,PRD09979,WH030,2331,4/26/2024,5/4/2024,5/6/2024,Delivered
PO0167887,SUP0108,PRD08198,WH035,4733,9/21/2023,9/24/2023,,Pending
PO0167888,SUP0425,PRD05088,WH041,1013,11/12/2024,11/19/2024,,Cancelled
PO0167889,SUP0681,PRD00333,WH001,4513,3/28/2025,4/12/2025,4/11/2025,Delivered
PO0167890,SUP0634,PRD03139,WH029,4863,1/21/2026,2/6/2026,2/4/2026,Delivered
PO0167891,SUP0423,PRD08639,WH028,3821,5/20/2024,6/12/2024,6/11/2024,Delivered
PO0167892,SUP0464,PRD02398,WH027,2001,6/22/2024,6/24/2024,6/24/2024,Delivered
PO0167893,SUP0238,PRD00819,WH002,4116,2/7/2025,2/22/2025,2/21/2025,Delivered
PO0167894,SUP0535,PRD00237,WH011,322,5/25/2025,5/28/2025,5/30/2025,Delivered
PO0167895,SUP0981,PRD01055,WH041,4114,10/5/2025,10/21/2025,10/19/2025,Delivered
PO0167896,SUP0402,PRD06587,WH046,2215,5/11/2023,5/14/2023,5/13/2023,Delivered
PO0167897,SUP0520,PRD01288,WH008,1813,2/11/2025,2/17/2025,2/20/2025,Delivered
PO0167898,SUP0264,PRD02938,WH016,649,3/4/2023,3/13/2023,,Pending
PO0167899,SUP0606,PRD04253,WH032,3079,5/15/2023,6/2/2023,,In Transit
PO0167900,SUP0897,PRD06638,WH048,3003,8/15/2025,8/17/2025,8/16/2025,Delivered
PO0167901,SUP0268,PRD01082,WH014,981,8/12/2023,8/27/2023,8/29/2023,Delivered
PO0167902,SUP0892,PRD05186,WH002,3584,1/20/2025,2/13/2025,2/15/2025,Delivered
PO0167903,SUP0561,PRD02616,WH044,459,3/30/2023,4/25/2023,,In Transit
PO0167904,SUP0217,PRD01067,WH029,3265,8/22/2023,9/8/2023,9/7/2023,Delivered
PO0167905,SUP0515,PRD04116,WH020,1360,7/23/2023,8/5/2023,8/14/2023,Delayed
PO0167906,SUP0755,PRD06542,WH043,3712,3/20/2024,4/11/2024,4/13/2024,Delivered
PO0167907,SUP0311,PRD04074,WH013,2247,5/19/2026,5/22/2026,5/24/2026,Delivered
PO0167908,SUP0536,PRD09298,WH009,2461,12/27/2023,1/24/2024,1/26/2024,Delivered
PO0167909,SUP0133,PRD00370,WH006,4704,2/24/2023,3/11/2023,3/14/2023,Delivered
PO0167910,SUP0427,PRD00044,WH024,4772,11/12/2025,12/7/2025,12/8/2025,Delivered
PO0167911,SUP0705,PRD03934,WH024,1614,2/16/2026,3/10/2026,3/10/2026,Delivered
PO0167912,SUP0791,PRD05547,WH045,4757,7/15/2023,7/25/2023,7/25/2023,Delivered
PO0167913,SUP0976,PRD09154,WH024,286,6/25/2026,7/5/2026,7/4/2026,Delivered
PO0167914,SUP0036,PRD02077,WH007,3030,11/2/2023,11/9/2023,11/8/2023,Delivered
PO0167915,SUP0085,PRD02823,WH007,3342,4/7/2024,4/18/2024,4/18/2024,Delivered
PO0167916,SUP0875,PRD02181,WH046,2878,5/24/2025,6/5/2025,6/5/2025,Delivered
PO0167917,SUP0611,PRD03497,WH013,1339,1/31/2026,2/26/2026,2/26/2026,Delivered
PO0167918,SUP0570,PRD02593,WH045,874,10/21/2024,11/15/2024,,In Transit
PO0167919,SUP0905,PRD04682,WH003,1655,11/26/2024,11/29/2024,12/9/2024,Delayed
PO0167920,SUP0664,PRD05324,WH020,1302,1/23/2025,2/15/2025,2/15/2025,Delivered
PO0167921,SUP0893,PRD01187,WH021,4987,11/18/2024,12/12/2024,,In Transit
PO0167922,SUP0756,PRD05267,WH049,4792,6/16/2024,7/4/2024,7/2/2024,Delivered
PO0167923,SUP0064,PRD02045,WH016,1754,1/10/2024,2/6/2024,,In Transit
PO0167924,SUP0639,PRD06441,WH049,2693,7/24/2024,8/23/2024,8/24/2024,Delivered
PO0167925,SUP0697,PRD00659,WH033,3436,8/21/2024,9/20/2024,9/21/2024,Delivered
PO0167926,SUP0323,PRD07712,WH013,2528,7/22/2025,7/27/2025,,Pending
PO0167927,SUP0615,PRD01036,WH048,3230,3/13/2024,4/7/2024,4/18/2024,Delayed
PO0167928,SUP0156,PRD07280,WH003,785,1/5/2024,1/25/2024,2/7/2024,Delayed
PO0167929,SUP0780,PRD05014,WH004,3621,4/27/2024,5/11/2024,5/11/2024,Delivered
PO0167930,SUP0101,PRD03271,WH014,4026,6/3/2023,6/11/2023,,In Transit
PO0167931,SUP0029,PRD03909,WH034,456,9/2/2025,9/14/2025,9/13/2025,Delivered
PO0167932,SUP0643,PRD03710,WH035,4358,7/31/2023,8/9/2023,8/10/2023,Delivered
PO0167933,SUP0448,PRD00877,WH043,2839,4/16/2024,5/1/2024,5/3/2024,Delivered
PO0167934,SUP0671,PRD05360,WH018,3120,6/24/2026,7/5/2026,,Pending
PO0167935,SUP0008,PRD01803,WH030,1039,6/8/2023,6/10/2023,,Pending
PO0167936,SUP0595,PRD05349,WH021,899,6/30/2024,7/11/2024,,Pending
PO0167937,SUP0451,PRD06717,WH009,3883,8/31/2025,9/5/2025,,Pending
PO0167938,SUP0679,PRD01610,WH039,3602,8/13/2024,9/8/2024,9/7/2024,Delivered
PO0167939,SUP0595,PRD00646,WH040,2820,5/22/2025,6/7/2025,,Cancelled
PO0167940,SUP0402,PRD09505,WH032,3772,3/4/2025,3/21/2025,3/26/2025,Delayed
PO0167941,SUP0926,PRD08900,WH030,946,6/2/2025,6/26/2025,6/29/2025,Delivered
PO0167942,SUP0651,PRD08331,WH047,3543,5/4/2026,5/18/2026,,In Transit
PO0167943,SUP0874,PRD04261,WH020,3092,10/27/2023,11/4/2023,11/7/2023,Delivered
PO0167944,SUP0953,PRD05505,WH024,3060,1/24/2024,2/11/2024,2/12/2024,Delivered
PO0167945,SUP0170,PRD08078,WH038,4305,5/29/2024,6/19/2024,6/22/2024,Delivered
PO0167946,SUP0294,PRD06272,WH002,3953,6/17/2025,7/4/2025,7/4/2025,Delivered
PO0167947,SUP0566,PRD05819,WH024,2028,1/22/2024,2/15/2024,2/28/2024,Delayed
PO0167948,SUP0606,PRD00148,WH017,3945,3/15/2025,4/1/2025,,Cancelled
PO0167949,SUP0744,PRD08853,WH031,819,1/22/2025,1/27/2025,1/27/2025,Delivered
PO0167950,SUP0004,PRD09370,WH003,3471,6/15/2025,6/28/2025,,In Transit
PO0167951,SUP0917,PRD02765,WH038,4721,11/4/2025,11/9/2025,11/11/2025,Delivered
PO0167952,SUP0492,PRD00553,WH030,3931,5/25/2026,6/14/2026,,Pending
PO0167953,SUP0063,PRD09754,WH022,1300,3/5/2023,3/18/2023,3/16/2023,Delivered
PO0167954,SUP0257,PRD07907,WH034,4242,4/12/2023,5/7/2023,5/9/2023,Delivered
PO0167955,SUP0520,PRD00964,WH027,1662,2/23/2026,3/10/2026,3/12/2026,Delivered
PO0167956,SUP0174,PRD00518,WH006,2440,6/18/2023,7/12/2023,,In Transit
PO0167957,SUP0304,PRD01370,WH005,3646,6/17/2023,7/3/2023,7/5/2023,Delivered
PO0167958,SUP0894,PRD04507,WH011,4595,4/16/2023,5/7/2023,5/8/2023,Delivered
PO0167959,SUP0541,PRD00256,WH016,4333,12/4/2025,12/26/2025,12/25/2025,Delivered
PO0167960,SUP0687,PRD07658,WH038,2760,4/26/2026,5/23/2026,5/26/2026,Delivered
PO0167961,SUP0264,PRD08358,WH026,3558,12/2/2024,12/18/2024,12/18/2024,Delivered
PO0167962,SUP0996,PRD07457,WH013,961,7/7/2024,7/13/2024,7/15/2024,Delivered
PO0167963,SUP0509,PRD04168,WH004,3369,4/13/2026,4/20/2026,4/21/2026,Delivered
PO0167964,SUP0627,PRD01246,WH008,3106,10/29/2023,11/28/2023,,In Transit
PO0167965,SUP0640,PRD02900,WH023,1448,2/5/2024,3/5/2024,,In Transit
PO0167966,SUP0515,PRD01660,WH020,3843,3/22/2023,4/20/2023,4/21/2023,Delivered
PO0167967,SUP0772,PRD06566,WH019,3458,7/14/2024,7/30/2024,7/31/2024,Delivered
PO0167968,SUP0980,PRD08875,WH008,1169,9/17/2025,9/21/2025,9/20/2025,Delivered
PO0167969,SUP0272,PRD08542,WH004,3659,10/9/2023,11/4/2023,11/5/2023,Delivered
PO0167970,SUP0792,PRD06784,WH016,3191,8/8/2024,8/12/2024,8/11/2024,Delivered
PO0167971,SUP0815,PRD08621,WH033,670,8/7/2024,8/11/2024,,Pending
PO0167972,SUP0250,PRD07852,WH049,427,1/12/2023,1/27/2023,1/29/2023,Delivered
PO0167973,SUP0374,PRD02136,WH041,3141,6/26/2025,7/8/2025,7/10/2025,Delivered
PO0167974,SUP0686,PRD01175,WH021,1893,12/5/2023,12/22/2023,,Pending
PO0167975,SUP0759,PRD01165,WH012,2968,12/1/2023,12/28/2023,12/31/2023,Delivered
PO0167976,SUP0947,PRD00837,WH050,503,4/1/2026,4/7/2026,4/16/2026,Delayed
PO0167977,SUP0884,PRD09136,WH028,2621,12/2/2025,12/20/2025,12/19/2025,Delivered
PO0167978,SUP0999,PRD02644,WH046,4483,3/18/2023,4/14/2023,4/16/2023,Delivered
PO0167979,SUP0025,PRD08472,WH032,2332,3/11/2025,3/17/2025,3/15/2025,Delivered
PO0167980,SUP0828,PRD02719,WH023,1561,12/21/2023,1/4/2024,,In Transit
PO0167981,SUP0706,PRD01130,WH027,1517,12/14/2024,1/4/2025,1/5/2025,Delivered
PO0167982,SUP0703,PRD05916,WH014,4543,8/7/2023,8/20/2023,8/22/2023,Delivered
PO0167983,SUP0503,PRD05437,WH042,2953,10/6/2025,10/13/2025,10/16/2025,Delivered
PO0167984,SUP0127,PRD03487,WH047,4535,10/5/2023,11/3/2023,,In Transit
PO0167985,SUP0549,PRD00442,WH044,1590,10/7/2023,10/28/2023,10/28/2023,Delivered
PO0167986,SUP0887,PRD00711,WH001,826,12/3/2025,12/5/2025,12/6/2025,Delivered
PO0167987,SUP0648,PRD02855,WH006,4142,2/16/2023,2/23/2023,,In Transit
PO0167988,SUP0736,PRD06458,WH046,488,8/11/2023,8/20/2023,8/23/2023,Delivered
PO0167989,SUP0794,PRD09581,WH010,1707,3/9/2023,3/29/2023,,In Transit
PO0167990,SUP0801,PRD07418,WH019,554,2/21/2023,3/10/2023,3/8/2023,Delivered
PO0167991,SUP0338,PRD09475,WH016,1897,8/22/2025,8/30/2025,,Cancelled
PO0167992,SUP0492,PRD02902,WH003,2801,3/13/2023,3/30/2023,3/30/2023,Delivered
PO0167993,SUP0903,PRD01604,WH014,695,10/21/2023,11/3/2023,11/5/2023,Delivered
PO0167994,SUP0298,PRD06401,WH019,4748,2/7/2026,3/4/2026,3/7/2026,Delivered
PO0167995,SUP0305,PRD03838,WH042,3611,1/23/2023,2/5/2023,2/4/2023,Delivered
PO0167996,SUP0246,PRD03196,WH010,509,1/7/2023,2/1/2023,,In Transit
PO0167997,SUP0899,PRD04608,WH019,3843,2/16/2026,3/6/2026,3/7/2026,Delivered
PO0167998,SUP0867,PRD00824,WH039,2877,11/1/2024,11/29/2024,11/27/2024,Delivered
PO0167999,SUP0284,PRD07137,WH030,4910,2/25/2025,3/22/2025,3/22/2025,Delivered
PO0168000,SUP0230,PRD01718,WH044,2874,3/14/2026,3/23/2026,3/25/2026,Delivered
PO0168001,SUP0782,PRD06359,WH010,392,5/22/2026,5/26/2026,5/27/2026,Delivered
PO0168002,SUP0600,PRD00818,WH042,4568,5/26/2023,6/24/2023,6/22/2023,Delivered
PO0168003,SUP0955,PRD06623,WH045,743,6/20/2025,7/1/2025,,Cancelled
PO0168004,SUP0358,PRD04356,WH007,4315,3/11/2026,3/30/2026,4/1/2026,Delivered
PO0168005,SUP0069,PRD04770,WH023,4557,2/22/2026,3/21/2026,3/21/2026,Delivered
PO0168006,SUP0053,PRD06257,WH037,4906,9/12/2024,10/4/2024,10/2/2024,Delivered
PO0168007,SUP0138,PRD09098,WH032,885,6/11/2026,6/17/2026,,Cancelled
PO0168008,SUP0556,PRD02203,WH048,4177,5/26/2025,6/20/2025,6/19/2025,Delivered
PO0168009,SUP0669,PRD01373,WH050,483,8/24/2024,8/27/2024,8/29/2024,Delivered
PO0168010,SUP0412,PRD04239,WH015,3704,8/29/2023,9/3/2023,,In Transit
PO0168011,SUP0615,PRD07542,WH007,2578,9/25/2023,10/8/2023,10/9/2023,Delivered
PO0168012,SUP0538,PRD00408,WH043,4277,8/27/2023,9/2/2023,9/4/2023,Delivered
PO0168013,SUP0565,PRD09444,WH046,1319,12/23/2023,12/31/2023,1/2/2024,Delivered
PO0168014,SUP0755,PRD05301,WH038,4471,5/27/2023,6/26/2023,6/29/2023,Delivered
PO0168015,SUP0548,PRD05911,WH043,3494,2/7/2023,2/16/2023,,In Transit
PO0168016,SUP0861,PRD03903,WH004,1660,4/22/2026,5/12/2026,5/10/2026,Delivered
PO0168017,SUP0322,PRD04622,WH016,4212,3/12/2026,4/11/2026,4/9/2026,Delivered
PO0168018,SUP0940,PRD06825,WH047,4910,2/1/2024,2/22/2024,2/22/2024,Delivered
PO0168019,SUP0700,PRD08888,WH033,3394,7/10/2025,8/4/2025,8/11/2025,Delayed
PO0168020,SUP0494,PRD03792,WH036,2537,3/27/2023,4/23/2023,4/23/2023,Delivered
PO0168021,SUP0135,PRD04924,WH041,1326,4/24/2024,5/24/2024,5/24/2024,Delivered
PO0168022,SUP0938,PRD01844,WH037,889,2/24/2024,3/16/2024,3/29/2024,Delayed
PO0168023,SUP0455,PRD07760,WH046,2808,6/28/2026,7/27/2026,,In Transit
PO0168024,SUP0653,PRD06383,WH039,1822,1/12/2023,1/18/2023,1/16/2023,Delivered
PO0168025,SUP0526,PRD04589,WH008,4015,1/15/2025,1/17/2025,1/31/2025,Delayed
PO0168026,SUP0921,PRD00402,WH044,4480,1/4/2024,1/13/2024,1/15/2024,Delivered
PO0168027,SUP0856,PRD09070,WH033,1993,1/9/2024,1/24/2024,1/22/2024,Delivered
PO0168028,SUP0537,PRD08571,WH005,3393,2/28/2026,3/3/2026,3/4/2026,Delivered
PO0168029,SUP0509,PRD03762,WH011,895,5/31/2024,6/14/2024,6/13/2024,Delivered
PO0168030,SUP0863,PRD07620,WH002,3267,2/28/2025,3/9/2025,3/8/2025,Delivered
PO0168031,SUP0280,PRD00686,WH005,4028,7/19/2025,8/14/2025,,In Transit
PO0168032,SUP0607,PRD03138,WH038,1235,7/26/2024,8/12/2024,8/13/2024,Delivered
PO0168033,SUP0167,PRD01859,WH027,4817,6/8/2025,6/14/2025,6/14/2025,Delivered
PO0168034,SUP0448,PRD05644,WH047,4885,4/22/2023,5/19/2023,5/22/2023,Delivered
PO0168035,SUP0929,PRD01582,WH030,2928,9/22/2023,10/18/2023,10/21/2023,Delivered
PO0168036,SUP0484,PRD02074,WH002,1344,9/15/2024,10/2/2024,10/12/2024,Delayed
PO0168037,SUP0713,PRD05732,WH043,1568,11/16/2023,11/24/2023,,In Transit
PO0168038,SUP0413,PRD03190,WH038,4734,1/10/2024,1/12/2024,1/22/2024,Delayed
PO0168039,SUP0536,PRD07302,WH033,4252,10/1/2023,10/27/2023,,Pending
PO0168040,SUP0324,PRD09872,WH026,1111,5/27/2025,6/16/2025,6/19/2025,Delivered
PO0168041,SUP0522,PRD09375,WH046,339,4/21/2023,5/11/2023,,Cancelled
PO0168042,SUP0995,PRD03281,WH017,493,11/12/2024,11/25/2024,11/25/2024,Delivered
PO0168043,SUP0693,PRD07512,WH018,4874,8/27/2025,9/19/2025,9/17/2025,Delivered
PO0168044,SUP0186,PRD01240,WH028,1232,2/17/2023,3/11/2023,3/9/2023,Delivered
PO0168045,SUP0733,PRD06781,WH050,1346,6/4/2024,6/13/2024,6/11/2024,Delivered
PO0168046,SUP0854,PRD03024,WH037,4098,11/19/2023,12/2/2023,12/1/2023,Delivered
PO0168047,SUP0423,PRD02455,WH014,3780,3/14/2023,3/17/2023,,Pending
PO0168048,SUP0683,PRD08116,WH011,4529,10/29/2023,11/19/2023,11/18/2023,Delivered
PO0168049,SUP0835,PRD08239,WH034,2335,2/14/2025,3/1/2025,3/3/2025,Delivered
PO0168050,SUP0414,PRD03212,WH005,379,2/21/2025,3/3/2025,3/2/2025,Delivered
PO0168051,SUP0717,PRD01750,WH034,444,7/1/2025,7/5/2025,7/3/2025,Delivered
PO0168052,SUP0828,PRD00809,WH012,2171,3/7/2025,3/18/2025,,In Transit
PO0168053,SUP0150,PRD03161,WH028,4194,1/31/2023,2/6/2023,2/5/2023,Delivered
PO0168054,SUP0409,PRD07855,WH008,1167,9/22/2024,10/5/2024,10/3/2024,Delivered
PO0168055,SUP0214,PRD04711,WH034,4236,6/24/2023,7/6/2023,,In Transit
PO0168056,SUP0136,PRD05891,WH008,811,11/3/2023,11/9/2023,,In Transit
PO0168057,SUP0602,PRD02140,WH022,4717,3/25/2023,4/15/2023,4/25/2023,Delayed
PO0168058,SUP0986,PRD08716,WH029,2002,3/19/2024,3/29/2024,3/30/2024,Delivered
PO0168059,SUP0459,PRD03284,WH045,1665,12/20/2024,12/25/2024,1/1/2025,Delayed
PO0168060,SUP0163,PRD00317,WH041,2446,8/7/2025,8/14/2025,,In Transit
PO0168061,SUP0617,PRD00669,WH034,4310,3/29/2024,4/1/2024,,Pending
PO0168062,SUP0655,PRD00215,WH049,1181,1/15/2025,1/30/2025,2/1/2025,Delivered
PO0168063,SUP0743,PRD02895,WH005,4634,11/14/2025,12/7/2025,12/8/2025,Delivered
PO0168064,SUP0670,PRD08242,WH002,1183,2/3/2025,2/8/2025,2/7/2025,Delivered
PO0168065,SUP0373,PRD07508,WH037,2971,1/19/2025,2/18/2025,3/4/2025,Delayed
PO0168066,SUP0878,PRD04066,WH010,4208,12/7/2024,12/10/2024,12/12/2024,Delivered
PO0168067,SUP0822,PRD02971,WH021,590,4/8/2023,4/12/2023,4/21/2023,Delayed
PO0168068,SUP0698,PRD05516,WH010,377,12/16/2024,12/22/2024,,In Transit
PO0168069,SUP0801,PRD05417,WH019,827,3/27/2025,4/2/2025,,Cancelled
PO0168070,SUP0737,PRD09979,WH028,1930,11/6/2023,11/14/2023,,In Transit
PO0168071,SUP0177,PRD07861,WH048,1816,2/19/2025,3/21/2025,3/23/2025,Delivered
PO0168072,SUP0131,PRD05867,WH027,1250,8/30/2023,9/6/2023,,In Transit
PO0168073,SUP0894,PRD02783,WH025,4358,5/31/2023,6/6/2023,6/5/2023,Delivered
PO0168074,SUP0846,PRD04400,WH050,3570,12/27/2023,1/13/2024,1/14/2024,Delivered
PO0168075,SUP0715,PRD07237,WH002,1132,11/14/2023,12/10/2023,12/10/2023,Delivered
PO0168076,SUP0765,PRD06373,WH012,3624,9/2/2023,9/12/2023,9/10/2023,Delivered
PO0168077,SUP0831,PRD08712,WH041,4940,5/9/2023,5/24/2023,5/26/2023,Delivered
PO0168078,SUP0150,PRD03161,WH027,123,5/14/2023,5/20/2023,5/19/2023,Delivered
PO0168079,SUP0395,PRD03468,WH026,2804,12/25/2024,1/22/2025,,Pending
PO0168080,SUP0925,PRD02936,WH018,773,7/23/2025,8/6/2025,8/11/2025,Delayed
PO0168081,SUP0234,PRD06765,WH034,2797,2/20/2025,2/24/2025,,Cancelled
PO0168082,SUP0230,PRD04079,WH016,3270,2/5/2025,2/8/2025,2/6/2025,Delivered
PO0168083,SUP0108,PRD08198,WH037,3037,4/24/2024,4/27/2024,4/26/2024,Delivered
PO0168084,SUP0223,PRD02245,WH037,1554,6/15/2024,6/26/2024,6/29/2024,Delivered
PO0168085,SUP0214,PRD00363,WH045,441,8/6/2023,8/8/2023,8/10/2023,Delivered
PO0168086,SUP0442,PRD05548,WH047,3409,1/6/2024,1/26/2024,1/28/2024,Delivered
PO0168087,SUP0949,PRD01753,WH013,298,7/5/2025,7/12/2025,7/14/2025,Delivered
PO0168088,SUP0838,PRD02790,WH015,1888,5/10/2024,5/22/2024,,In Transit
PO0168089,SUP0761,PRD04156,WH044,1033,6/2/2026,6/25/2026,6/24/2026,Delivered
PO0168090,SUP0006,PRD09187,WH021,2162,3/14/2024,3/18/2024,,In Transit
PO0168091,SUP0840,PRD08342,WH006,3743,5/1/2026,5/28/2026,,In Transit
PO0168092,SUP0960,PRD08370,WH024,1697,6/11/2025,7/10/2025,7/13/2025,Delivered
PO0168093,SUP0585,PRD05302,WH022,840,6/23/2023,7/2/2023,,In Transit
PO0168094,SUP0225,PRD02261,WH025,652,4/9/2023,5/3/2023,5/3/2023,Delivered
PO0168095,SUP0619,PRD07385,WH044,3084,12/28/2024,1/24/2025,1/26/2025,Delivered
PO0168096,SUP0307,PRD05492,WH004,3021,11/2/2024,11/19/2024,11/18/2024,Delivered
PO0168097,SUP0988,PRD05203,WH033,4582,8/15/2024,8/18/2024,8/17/2024,Delivered
PO0168098,SUP0824,PRD04509,WH004,1370,12/30/2024,1/15/2025,1/17/2025,Delivered
PO0168099,SUP0519,PRD01707,WH045,1385,8/4/2023,8/13/2023,8/15/2023,Delivered
PO0168100,SUP0735,PRD09026,WH033,4471,9/10/2023,10/6/2023,10/15/2023,Delayed
PO0168101,SUP0463,PRD04225,WH031,3439,12/1/2024,12/19/2024,12/27/2024,Delayed
PO0168102,SUP0868,PRD03344,WH036,3031,12/9/2023,12/23/2023,,Cancelled
PO0168103,SUP0782,PRD07183,WH020,1969,3/12/2025,4/10/2025,4/10/2025,Delivered
PO0168104,SUP0948,PRD01060,WH050,4461,7/1/2023,7/4/2023,7/7/2023,Delivered
PO0168105,SUP0168,PRD04855,WH014,1624,1/20/2023,1/24/2023,,Pending
PO0168106,SUP0704,PRD05839,WH048,2964,2/6/2023,2/21/2023,2/20/2023,Delivered
PO0168107,SUP0397,PRD09437,WH037,541,4/23/2025,5/10/2025,5/11/2025,Delivered
PO0168108,SUP0507,PRD06601,WH045,3656,4/22/2025,5/4/2025,,Pending
PO0168109,SUP0673,PRD06094,WH039,4768,5/20/2025,6/7/2025,,In Transit
PO0168110,SUP0383,PRD04142,WH032,3774,5/22/2024,6/10/2024,,In Transit
PO0168111,SUP0205,PRD02215,WH033,3678,8/25/2025,9/22/2025,9/24/2025,Delivered
PO0168112,SUP0686,PRD03184,WH036,3893,5/9/2025,5/15/2025,5/21/2025,Delayed
PO0168113,SUP0563,PRD01541,WH013,3099,1/9/2023,2/7/2023,,In Transit
PO0168114,SUP0310,PRD07324,WH048,828,4/10/2024,4/24/2024,4/25/2024,Delivered
PO0168115,SUP0599,PRD07945,WH021,3985,7/30/2023,8/7/2023,8/10/2023,Delivered
PO0168116,SUP0296,PRD06155,WH017,2297,5/22/2026,6/10/2026,6/9/2026,Delivered
PO0168117,SUP0438,PRD00321,WH041,558,3/29/2023,4/12/2023,4/10/2023,Delivered
PO0168118,SUP0973,PRD07296,WH042,3945,9/29/2025,10/2/2025,9/30/2025,Delivered
PO0168119,SUP0499,PRD08971,WH008,2224,1/24/2025,2/1/2025,2/13/2025,Delayed
PO0168120,SUP0824,PRD02291,WH028,4553,7/13/2023,8/3/2023,,Cancelled
PO0168121,SUP0919,PRD06610,WH013,2182,6/27/2026,7/24/2026,7/24/2026,Delivered
PO0168122,SUP0809,PRD01592,WH028,2554,5/2/2024,5/30/2024,,Cancelled
PO0168123,SUP0155,PRD01919,WH001,256,6/16/2025,6/30/2025,6/28/2025,Delivered
PO0168124,SUP0562,PRD02332,WH045,3398,10/2/2025,10/31/2025,11/1/2025,Delivered
PO0168125,SUP0847,PRD08303,WH013,597,12/15/2023,1/1/2024,,In Transit
PO0168126,SUP0504,PRD01316,WH047,720,11/11/2023,12/1/2023,11/30/2023,Delivered
PO0168127,SUP0193,PRD04977,WH008,4309,10/17/2025,11/9/2025,11/9/2025,Delivered
PO0168128,SUP0993,PRD06350,WH020,1916,1/31/2024,2/11/2024,2/12/2024,Delivered
PO0168129,SUP0594,PRD08563,WH021,3429,4/15/2026,5/7/2026,5/6/2026,Delivered
PO0168130,SUP0953,PRD06363,WH027,4683,6/12/2026,6/21/2026,6/20/2026,Delivered
PO0168131,SUP0708,PRD08867,WH029,3657,5/27/2026,6/12/2026,,Pending
PO0168132,SUP0934,PRD00794,WH015,2723,2/25/2026,3/22/2026,3/23/2026,Delivered
PO0168133,SUP0884,PRD05970,WH019,3048,4/25/2023,5/9/2023,5/13/2023,Delayed
PO0168134,SUP0340,PRD02509,WH026,2127,1/14/2026,1/22/2026,1/22/2026,Delivered
PO0168135,SUP0915,PRD06312,WH016,4928,12/4/2024,12/10/2024,,In Transit
PO0168136,SUP0703,PRD09981,WH003,916,6/21/2024,7/5/2024,7/5/2024,Delivered
PO0168137,SUP0235,PRD00182,WH038,1905,1/19/2025,1/24/2025,1/23/2025,Delivered
PO0168138,SUP0738,PRD04317,WH033,168,7/29/2024,8/7/2024,,In Transit
PO0168139,SUP0470,PRD04379,WH001,2049,4/15/2024,4/22/2024,4/25/2024,Delivered
PO0168140,SUP0782,PRD05949,WH036,1299,11/12/2024,11/22/2024,11/21/2024,Delivered
PO0168141,SUP0623,PRD08498,WH023,4936,1/10/2026,1/16/2026,1/25/2026,Delayed
PO0168142,SUP0198,PRD01135,WH037,2090,5/9/2024,5/28/2024,5/30/2024,Delivered
PO0168143,SUP0033,PRD08300,WH044,2317,2/24/2024,3/12/2024,,In Transit
PO0168144,SUP0301,PRD06451,WH029,3112,8/6/2024,9/5/2024,,In Transit
PO0168145,SUP0054,PRD01002,WH033,3504,11/2/2025,11/5/2025,11/7/2025,Delivered
PO0168146,SUP0907,PRD06013,WH033,1934,1/7/2025,1/30/2025,,Cancelled
PO0168147,SUP0293,PRD03821,WH029,360,10/16/2025,11/13/2025,,Pending
PO0168148,SUP0769,PRD04427,WH018,4109,11/28/2025,12/24/2025,12/25/2025,Delivered
PO0168149,SUP0310,PRD06790,WH021,4735,10/2/2025,10/8/2025,10/9/2025,Delivered
PO0168150,SUP0156,PRD02143,WH034,1432,3/1/2024,3/6/2024,3/6/2024,Delivered
PO0168151,SUP0205,PRD00235,WH019,827,5/16/2023,5/18/2023,,In Transit
PO0168152,SUP0437,PRD00536,WH025,1656,1/23/2024,2/13/2024,2/11/2024,Delivered
PO0168153,SUP0334,PRD00655,WH037,1112,8/19/2025,9/17/2025,9/15/2025,Delivered
PO0168154,SUP0432,PRD09447,WH001,1653,3/25/2025,4/3/2025,4/11/2025,Delayed
PO0168155,SUP0300,PRD06479,WH026,4435,4/16/2025,4/25/2025,,Pending
PO0168156,SUP0760,PRD07114,WH043,4329,10/12/2023,10/16/2023,,Pending
PO0168157,SUP0733,PRD08449,WH031,4186,5/26/2023,6/18/2023,,Pending
PO0168158,SUP0931,PRD07828,WH045,4766,10/6/2023,11/5/2023,,Cancelled
PO0168159,SUP0493,PRD05308,WH022,4554,5/25/2026,6/21/2026,6/20/2026,Delivered
PO0168160,SUP0929,PRD00632,WH049,4162,9/16/2024,9/22/2024,,Pending
PO0168161,SUP0076,PRD00539,WH044,2260,9/2/2025,9/10/2025,9/10/2025,Delivered
PO0168162,SUP0658,PRD03781,WH036,3278,12/5/2025,12/15/2025,,In Transit
PO0168163,SUP0352,PRD02114,WH043,3957,8/7/2024,8/28/2024,,Pending
PO0168164,SUP0135,PRD02808,WH011,2796,12/31/2023,1/13/2024,1/16/2024,Delivered
PO0168165,SUP0074,PRD09299,WH037,1805,4/27/2026,5/3/2026,5/1/2026,Delivered
PO0168166,SUP0182,PRD04843,WH013,464,5/14/2023,5/24/2023,5/25/2023,Delivered
