inventory_id,product_id,warehouse_id,stock_on_hand,stock_reserved,available_stock,last_updated
INV099041,PRD07284,WH030,1188,229,959,5/13/2026
INV099042,PRD01250,WH024,8494,921,7573,9/8/2025
INV099043,PRD01065,WH023,9252,2328,6924,5/28/2026
INV099044,PRD07149,WH026,7575,1524,6051,9/9/2025
INV099045,PRD06664,WH017,6863,1694,5169,1/29/2026
INV099046,PRD01374,WH045,8695,1595,7100,3/24/2026
INV099047,PRD00231,WH035,2902,206,2696,4/27/2026
INV099048,PRD01601,WH039,4924,1754,3170,9/3/2025
INV099049,PRD06430,WH001,9938,947,8991,11/9/2025
INV099050,PRD08897,WH012,882,76,806,2/10/2026
INV099051,PRD09683,WH034,7776,3109,4667,11/5/2025
INV099052,PRD06012,WH019,5887,84,5803,12/10/2025
INV099053,PRD02548,WH002,3799,952,2847,10/31/2025
INV099054,PRD09634,WH026,1104,339,765,7/21/2025
INV099055,PRD04736,WH012,8470,106,8364,2/5/2026
INV099056,PRD01006,WH030,3922,1479,2443,12/9/2025
INV099057,PRD08135,WH044,4208,174,4034,8/11/2025
INV099058,PRD08199,WH008,5887,1989,3898,6/24/2025
INV099059,PRD00703,WH050,8642,2045,6597,8/6/2025
INV099060,PRD05155,WH019,1785,469,1316,11/6/2025
INV099061,PRD00021,WH033,6641,985,5656,11/9/2025
INV099062,PRD03655,WH024,9834,1727,8107,1/20/2026
INV099063,PRD02504,WH042,1275,132,1143,1/3/2026
INV099064,PRD02005,WH021,1031,68,963,1/15/2026
INV099065,PRD04465,WH048,5497,1521,3976,1/4/2026
INV099066,PRD06849,WH020,9304,38,9266,8/6/2025
INV099067,PRD03069,WH007,1941,160,1781,10/18/2025
INV099068,PRD00805,WH010,8881,1147,7734,4/11/2026
INV099069,PRD09381,WH042,6074,1354,4720,3/28/2026
INV099070,PRD08760,WH042,5039,1125,3914,6/2/2026
INV099071,PRD06206,WH025,954,56,898,7/10/2025
INV099072,PRD02167,WH005,3251,1032,2219,2/13/2026
INV099073,PRD02597,WH046,794,252,542,11/1/2025
INV099074,PRD03532,WH004,4398,888,3510,11/24/2025
INV099075,PRD06465,WH016,9231,2203,7028,9/5/2025
INV099076,PRD07073,WH043,4067,1013,3054,7/4/2025
INV099077,PRD02405,WH023,9469,1790,7679,4/18/2026
INV099078,PRD01630,WH047,7877,416,7461,11/1/2025
INV099079,PRD07976,WH021,8997,2943,6054,10/22/2025
INV099080,PRD08014,WH038,9254,3076,6178,6/27/2025
INV099081,PRD04884,WH047,7660,1186,6474,6/1/2026
INV099082,PRD08686,WH033,1354,167,1187,5/28/2026
INV099083,PRD06187,WH025,4265,711,3554,2/6/2026
INV099084,PRD06946,WH048,3672,1418,2254,8/3/2025
INV099085,PRD02407,WH012,2806,662,2144,6/20/2025
INV099086,PRD06267,WH016,1995,716,1279,9/10/2025
INV099087,PRD09592,WH028,4186,901,3285,1/16/2026
INV099088,PRD04891,WH045,8920,2513,6407,10/9/2025
INV099089,PRD02562,WH050,626,237,389,10/20/2025
INV099090,PRD06164,WH022,3152,1235,1917,10/25/2025
INV099091,PRD08138,WH038,6570,2325,4245,2/9/2026
INV099092,PRD01841,WH044,5193,327,4866,5/12/2026
INV099093,PRD00379,WH012,909,155,754,8/25/2025
INV099094,PRD09011,WH018,4695,1121,3574,6/14/2026
INV099095,PRD03228,WH041,7682,1588,6094,11/10/2025
INV099096,PRD09438,WH029,7376,2807,4569,5/8/2026
INV099097,PRD04424,WH011,3470,1258,2212,9/23/2025
INV099098,PRD03248,WH035,8659,2318,6341,8/12/2025
INV099099,PRD09673,WH040,3943,338,3605,3/29/2026
INV099100,PRD02202,WH027,2348,724,1624,11/22/2025
INV099101,PRD02644,WH019,5742,342,5400,8/13/2025
INV099102,PRD02708,WH025,3741,247,3494,2/2/2026
INV099103,PRD07308,WH045,540,46,494,8/14/2025
INV099104,PRD03375,WH040,4833,732,4101,3/25/2026
INV099105,PRD09355,WH012,3316,951,2365,6/14/2026
INV099106,PRD08368,WH018,7512,657,6855,7/12/2025
INV099107,PRD05254,WH030,7598,1769,5829,9/16/2025
INV099108,PRD03985,WH020,140,7,133,9/19/2025
INV099109,PRD00947,WH015,8934,3259,5675,7/1/2025
INV099110,PRD03004,WH014,3406,593,2813,7/4/2025
INV099111,PRD01048,WH012,7199,2830,4369,11/15/2025
INV099112,PRD05660,WH014,4707,1440,3267,4/10/2026
INV099113,PRD01726,WH038,1211,51,1160,6/7/2026
INV099114,PRD06174,WH009,6544,272,6272,7/20/2025
INV099115,PRD02644,WH027,2411,147,2264,2/12/2026
INV099116,PRD07027,WH012,6697,2315,4382,6/6/2026
INV099117,PRD09235,WH044,5593,1869,3724,6/4/2026
INV099118,PRD08594,WH012,7710,2068,5642,8/26/2025
INV099119,PRD09869,WH030,3365,790,2575,7/28/2025
INV099120,PRD07563,WH038,9981,3412,6569,3/8/2026
INV099121,PRD02131,WH049,2905,493,2412,7/3/2025
INV099122,PRD02582,WH020,2879,129,2750,11/4/2025
INV099123,PRD09023,WH019,9748,2511,7237,4/21/2026
INV099124,PRD05113,WH046,2331,92,2239,7/18/2025
INV099125,PRD05322,WH009,6064,877,5187,10/9/2025
INV099126,PRD03054,WH050,4515,1694,2821,9/8/2025
INV099127,PRD01006,WH030,2394,905,1489,3/10/2026
INV099128,PRD07173,WH009,4297,771,3526,4/12/2026
INV099129,PRD02571,WH037,7618,2923,4695,4/29/2026
INV099130,PRD01941,WH043,2090,122,1968,11/23/2025
INV099131,PRD00463,WH033,9432,1742,7690,10/17/2025
INV099132,PRD07575,WH042,5166,92,5074,3/10/2026
INV099133,PRD09483,WH037,4508,684,3824,10/27/2025
INV099134,PRD08552,WH004,2461,429,2032,3/12/2026
INV099135,PRD06618,WH042,6483,2518,3965,5/2/2026
INV099136,PRD06791,WH047,1607,116,1491,1/12/2026
INV099137,PRD01709,WH012,3232,989,2243,3/16/2026
INV099138,PRD04659,WH041,4817,1545,3272,10/29/2025
INV099139,PRD07766,WH016,8173,478,7695,2/16/2026
INV099140,PRD07634,WH008,3032,772,2260,2/18/2026
INV099141,PRD04870,WH040,5372,1841,3531,9/8/2025
INV099142,PRD02126,WH040,5904,1441,4463,8/23/2025
INV099143,PRD00627,WH032,1378,266,1112,6/25/2025
INV099144,PRD07109,WH044,5951,590,5361,7/20/2025
INV099145,PRD02683,WH042,1756,419,1337,3/19/2026
INV099146,PRD04881,WH046,4671,653,4018,4/12/2026
INV099147,PRD08195,WH040,1877,468,1409,10/6/2025
INV099148,PRD01653,WH026,1191,473,718,7/17/2025
INV099149,PRD04341,WH007,7447,1783,5664,8/11/2025
INV099150,PRD09138,WH016,6154,441,5713,1/22/2026
INV099151,PRD08756,WH035,8499,431,8068,5/19/2026
INV099152,PRD07598,WH028,8266,401,7865,1/13/2026
INV099153,PRD06425,WH020,370,55,315,12/19/2025
INV099154,PRD09530,WH037,9665,2043,7622,7/17/2025
INV099155,PRD08842,WH037,4509,777,3732,6/28/2025
INV099156,PRD04969,WH017,1677,612,1065,12/24/2025
INV099157,PRD00897,WH013,1820,41,1779,2/20/2026
INV099158,PRD01023,WH038,3523,234,3289,3/20/2026
INV099159,PRD03802,WH034,4782,17,4765,2/9/2026
INV099160,PRD08038,WH001,713,122,591,10/24/2025
INV099161,PRD09324,WH016,5555,73,5482,1/30/2026
INV099162,PRD01888,WH039,7549,543,7006,3/4/2026
INV099163,PRD05054,WH004,1588,363,1225,6/21/2025
INV099164,PRD01879,WH028,6415,522,5893,5/30/2026
INV099165,PRD07210,WH004,142,35,107,2/19/2026
INV099166,PRD03854,WH011,5148,1883,3265,3/19/2026
INV099167,PRD00538,WH004,7240,1253,5987,9/2/2025
INV099168,PRD07183,WH040,1865,371,1494,8/8/2025
INV099169,PRD03086,WH033,3026,310,2716,9/9/2025
INV099170,PRD06329,WH005,6172,1333,4839,4/8/2026
INV099171,PRD02280,WH031,3703,616,3087,4/11/2026
INV099172,PRD06105,WH041,1936,300,1636,8/20/2025
INV099173,PRD00825,WH041,9888,286,9602,10/16/2025
INV099174,PRD03915,WH009,7126,1714,5412,3/30/2026
INV099175,PRD03592,WH024,5798,1759,4039,7/23/2025
INV099176,PRD06527,WH029,6360,1542,4818,11/6/2025
INV099177,PRD07458,WH027,7750,227,7523,10/4/2025
INV099178,PRD02278,WH005,3316,1206,2110,10/21/2025
INV099179,PRD01998,WH027,3034,675,2359,11/2/2025
INV099180,PRD02957,WH038,8979,2358,6621,12/3/2025
INV099181,PRD05173,WH011,9513,203,9310,10/18/2025
INV099182,PRD03637,WH026,3237,1267,1970,1/23/2026
INV099183,PRD00880,WH037,219,34,185,9/13/2025
INV099184,PRD04232,WH039,2883,509,2374,10/5/2025
INV099185,PRD08555,WH014,5414,610,4804,1/17/2026
INV099186,PRD00694,WH005,2923,1114,1809,1/11/2026
INV099187,PRD08725,WH014,9168,3589,5579,5/24/2026
INV099188,PRD00862,WH037,3054,370,2684,7/3/2025
INV099189,PRD07885,WH022,5604,2169,3435,2/14/2026
INV099190,PRD05230,WH005,6273,1695,4578,6/29/2025
INV099191,PRD00947,WH034,6037,780,5257,12/24/2025
INV099192,PRD01605,WH012,5746,1677,4069,8/17/2025
INV099193,PRD01043,WH015,2139,163,1976,10/19/2025
INV099194,PRD01038,WH032,1937,568,1369,5/24/2026
INV099195,PRD08850,WH044,2888,385,2503,5/15/2026
INV099196,PRD01051,WH046,244,93,151,1/27/2026
INV099197,PRD00492,WH033,1015,104,911,7/17/2025
INV099198,PRD03310,WH038,7057,1097,5960,3/11/2026
INV099199,PRD09478,WH009,7717,1979,5738,10/9/2025
INV099200,PRD08462,WH012,1054,137,917,9/20/2025
INV099201,PRD03199,WH035,1293,269,1024,4/8/2026
INV099202,PRD05585,WH040,5417,2023,3394,9/21/2025
INV099203,PRD03861,WH014,493,120,373,6/3/2026
INV099204,PRD00712,WH022,9130,135,8995,2/16/2026
INV099205,PRD08506,WH034,4754,1044,3710,10/24/2025
INV099206,PRD03445,WH003,703,257,446,2/13/2026
INV099207,PRD05826,WH039,4097,435,3662,5/5/2026
INV099208,PRD00628,WH045,9992,3785,6207,12/26/2025
INV099209,PRD01714,WH050,6694,1976,4718,7/9/2025
INV099210,PRD01307,WH038,9429,3346,6083,2/11/2026
INV099211,PRD01968,WH003,6845,2385,4460,2/16/2026
INV099212,PRD03823,WH033,9976,1508,8468,9/24/2025
INV099213,PRD02636,WH030,2621,40,2581,10/4/2025
INV099214,PRD06109,WH033,7093,2685,4408,7/5/2025
INV099215,PRD01591,WH046,9400,3032,6368,5/28/2026
INV099216,PRD00170,WH018,2899,162,2737,4/10/2026
INV099217,PRD06903,WH039,8439,1418,7021,10/20/2025
INV099218,PRD08751,WH026,3732,1325,2407,8/27/2025
INV099219,PRD08525,WH001,3202,645,2557,3/11/2026
INV099220,PRD08174,WH007,4471,1413,3058,1/8/2026
INV099221,PRD07678,WH009,4109,1605,2504,10/14/2025
INV099222,PRD09674,WH013,2299,725,1574,5/24/2026
INV099223,PRD00768,WH011,5049,797,4252,8/18/2025
INV099224,PRD04072,WH025,1002,280,722,10/5/2025
INV099225,PRD00607,WH049,6476,975,5501,4/13/2026
INV099226,PRD01090,WH033,1553,338,1215,11/6/2025
INV099227,PRD05103,WH012,1439,220,1219,8/3/2025
INV099228,PRD00699,WH036,6378,624,5754,2/5/2026
INV099229,PRD08955,WH049,1952,543,1409,11/4/2025
INV099230,PRD07978,WH021,6877,2724,4153,4/21/2026
INV099231,PRD00449,WH024,6168,2105,4063,8/6/2025
INV099232,PRD06468,WH037,741,230,511,8/21/2025
INV099233,PRD05772,WH017,5015,139,4876,12/1/2025
INV099234,PRD03877,WH042,5289,1085,4204,12/6/2025
INV099235,PRD07754,WH029,3140,270,2870,1/27/2026
INV099236,PRD00473,WH040,1066,98,968,6/19/2026
INV099237,PRD05813,WH023,6705,393,6312,4/4/2026
INV099238,PRD01130,WH020,2256,35,2221,3/19/2026
INV099239,PRD01280,WH037,8899,2194,6705,7/23/2025
INV099240,PRD03909,WH020,9154,2046,7108,2/23/2026
INV099241,PRD09677,WH017,9425,65,9360,5/19/2026
INV099242,PRD04849,WH043,8026,2173,5853,8/5/2025
INV099243,PRD06779,WH009,3966,267,3699,2/11/2026
INV099244,PRD09515,WH027,5105,1275,3830,12/10/2025
INV099245,PRD00674,WH031,6621,2267,4354,8/3/2025
INV099246,PRD00925,WH019,4566,1746,2820,9/5/2025
INV099247,PRD07322,WH032,7597,1205,6392,12/11/2025
INV099248,PRD04116,WH024,2521,906,1615,8/9/2025
INV099249,PRD04464,WH018,6574,2475,4099,7/15/2025
INV099250,PRD07814,WH001,9385,3720,5665,11/21/2025
INV099251,PRD04760,WH049,1663,126,1537,5/13/2026
INV099252,PRD03671,WH002,7054,1918,5136,2/20/2026
INV099253,PRD07693,WH017,1860,739,1121,2/18/2026
INV099254,PRD06927,WH002,5855,675,5180,11/10/2025
INV099255,PRD05806,WH043,5013,1807,3206,3/3/2026
INV099256,PRD00299,WH022,925,359,566,8/20/2025
INV099257,PRD00404,WH039,9484,2295,7189,9/15/2025
INV099258,PRD07725,WH046,6443,145,6298,3/8/2026
INV099259,PRD03978,WH001,2984,712,2272,11/4/2025
INV099260,PRD07692,WH039,6041,2078,3963,9/1/2025
INV099261,PRD09220,WH012,7091,1781,5310,6/9/2026
INV099262,PRD09776,WH001,6072,1616,4456,2/18/2026
INV099263,PRD01217,WH026,1424,15,1409,10/2/2025
INV099264,PRD03090,WH047,9896,2198,7698,12/10/2025
INV099265,PRD07776,WH005,5970,173,5797,3/15/2026
INV099266,PRD05810,WH036,8991,1257,7734,12/13/2025
INV099267,PRD01592,WH017,5262,710,4552,9/21/2025
INV099268,PRD00547,WH011,8360,114,8246,3/25/2026
INV099269,PRD07200,WH007,3345,710,2635,5/26/2026
INV099270,PRD08102,WH031,8835,2842,5993,10/11/2025
INV099271,PRD01660,WH005,399,26,373,2/9/2026
INV099272,PRD04578,WH037,5487,1309,4178,5/14/2026
INV099273,PRD02053,WH042,3515,119,3396,11/29/2025
INV099274,PRD00155,WH001,7861,2684,5177,1/25/2026
INV099275,PRD07350,WH011,911,274,637,4/17/2026
INV099276,PRD06031,WH037,4811,1567,3244,10/6/2025
INV099277,PRD06862,WH013,7425,1719,5706,5/22/2026
INV099278,PRD02844,WH043,5606,4,5602,7/15/2025
INV099279,PRD06661,WH021,6873,2589,4284,8/9/2025
INV099280,PRD09720,WH018,9236,1718,7518,11/7/2025
INV099281,PRD09602,WH008,5938,1897,4041,4/14/2026
INV099282,PRD02566,WH042,329,121,208,10/20/2025
INV099283,PRD07426,WH017,6323,440,5883,8/14/2025
INV099284,PRD01412,WH034,3025,1037,1988,11/22/2025
INV099285,PRD03012,WH036,1897,483,1414,7/14/2025
INV099286,PRD07350,WH008,830,313,517,5/23/2026
INV099287,PRD02433,WH007,9691,2370,7321,11/30/2025
INV099288,PRD08187,WH039,910,148,762,2/3/2026
INV099289,PRD00240,WH038,9333,3003,6330,3/13/2026
INV099290,PRD09214,WH003,4911,1880,3031,8/5/2025
INV099291,PRD09242,WH046,3336,1151,2185,7/21/2025
INV099292,PRD00404,WH013,4262,217,4045,8/9/2025
INV099293,PRD08531,WH007,7911,2780,5131,5/28/2026
INV099294,PRD09815,WH050,3222,1229,1993,8/16/2025
INV099295,PRD03508,WH029,4869,738,4131,6/26/2025
INV099296,PRD09604,WH043,5512,992,4520,1/27/2026
INV099297,PRD08698,WH014,3910,582,3328,11/4/2025
INV099298,PRD03445,WH032,5939,2137,3802,3/25/2026
INV099299,PRD04023,WH017,9732,183,9549,6/19/2025
INV099300,PRD08152,WH002,1863,674,1189,9/18/2025
INV099301,PRD08077,WH009,3313,773,2540,10/28/2025
INV099302,PRD02031,WH011,4428,797,3631,2/12/2026
INV099303,PRD02059,WH039,6720,1273,5447,1/16/2026
INV099304,PRD00975,WH039,4252,595,3657,4/16/2026
INV099305,PRD02109,WH009,4645,298,4347,4/6/2026
INV099306,PRD03516,WH016,2704,707,1997,4/27/2026
INV099307,PRD04003,WH025,1105,143,962,5/12/2026
INV099308,PRD09533,WH032,4288,1631,2657,5/27/2026
INV099309,PRD06714,WH050,2286,627,1659,10/12/2025
INV099310,PRD03893,WH014,3892,421,3471,7/23/2025
INV099311,PRD06136,WH037,8594,3398,5196,2/22/2026
INV099312,PRD00419,WH040,7084,747,6337,7/27/2025
INV099313,PRD02474,WH026,2461,965,1496,1/10/2026
INV099314,PRD05220,WH030,2622,373,2249,8/4/2025
INV099315,PRD03624,WH010,9986,3280,6706,2/24/2026
INV099316,PRD03655,WH019,270,41,229,12/24/2025
INV099317,PRD08394,WH001,3207,1022,2185,9/11/2025
INV099318,PRD00025,WH042,9807,287,9520,1/11/2026
INV099319,PRD09820,WH028,9359,1448,7911,1/7/2026
INV099320,PRD03302,WH040,7768,2967,4801,11/13/2025
INV099321,PRD03822,WH033,925,363,562,5/25/2026
INV099322,PRD08933,WH016,454,69,385,3/26/2026
INV099323,PRD04361,WH049,2415,914,1501,7/4/2025
INV099324,PRD04317,WH031,789,93,696,3/25/2026
INV099325,PRD09812,WH036,649,170,479,5/14/2026
INV099326,PRD04760,WH044,3109,954,2155,1/30/2026
INV099327,PRD09343,WH009,2403,266,2137,11/13/2025
INV099328,PRD07541,WH035,6791,445,6346,7/15/2025
INV099329,PRD04642,WH013,5499,596,4903,4/25/2026
INV099330,PRD00901,WH037,5842,254,5588,8/3/2025
INV099331,PRD05569,WH041,2747,792,1955,4/12/2026
INV099332,PRD04325,WH029,1456,530,926,8/12/2025
INV099333,PRD07279,WH034,2015,206,1809,4/18/2026
INV099334,PRD03028,WH045,8867,3532,5335,12/7/2025
INV099335,PRD00138,WH021,8143,162,7981,3/9/2026
INV099336,PRD01761,WH041,2053,737,1316,6/21/2025
INV099337,PRD00205,WH032,3738,547,3191,6/7/2026
INV099338,PRD05094,WH007,4121,1356,2765,2/25/2026
INV099339,PRD06515,WH007,1361,481,880,11/1/2025
INV099340,PRD08522,WH018,6033,1158,4875,5/17/2026
INV099341,PRD07262,WH040,696,174,522,8/15/2025
INV099342,PRD03511,WH026,3416,1184,2232,3/4/2026
INV099343,PRD00295,WH006,1708,11,1697,3/24/2026
INV099344,PRD06976,WH011,3174,643,2531,3/16/2026
INV099345,PRD06089,WH012,9790,3705,6085,4/21/2026
INV099346,PRD05144,WH016,8348,2260,6088,4/28/2026
INV099347,PRD03219,WH045,2458,277,2181,4/8/2026
INV099348,PRD05902,WH001,7487,2145,5342,12/13/2025
INV099349,PRD03595,WH043,4705,1834,2871,8/12/2025
INV099350,PRD03483,WH030,1957,752,1205,8/16/2025
INV099351,PRD03854,WH036,918,133,785,10/6/2025
INV099352,PRD00317,WH031,1138,300,838,8/27/2025
INV099353,PRD08417,WH028,7142,2329,4813,5/16/2026
INV099354,PRD07697,WH018,6895,1104,5791,9/26/2025
INV099355,PRD02246,WH007,9733,1923,7810,4/15/2026
INV099356,PRD01362,WH046,9767,408,9359,12/7/2025
INV099357,PRD05030,WH001,1937,467,1470,2/21/2026
INV099358,PRD03641,WH035,5871,844,5027,10/15/2025
INV099359,PRD09351,WH010,3211,1104,2107,1/24/2026
INV099360,PRD04189,WH033,9173,2826,6347,9/14/2025
INV099361,PRD00722,WH013,5354,1240,4114,9/13/2025
INV099362,PRD08034,WH014,5372,1378,3994,9/19/2025
INV099363,PRD01146,WH027,2177,508,1669,4/3/2026
INV099364,PRD02505,WH011,5953,2034,3919,10/27/2025
INV099365,PRD02974,WH042,998,23,975,5/29/2026
INV099366,PRD08355,WH006,1560,129,1431,11/24/2025
INV099367,PRD05127,WH011,3541,153,3388,11/12/2025
INV099368,PRD02062,WH038,477,97,380,11/8/2025
INV099369,PRD00928,WH041,4038,47,3991,12/15/2025
INV099370,PRD07468,WH031,7082,1571,5511,12/8/2025
INV099371,PRD07736,WH022,1116,23,1093,5/25/2026
INV099372,PRD02229,WH029,9309,1653,7656,7/29/2025
INV099373,PRD08911,WH017,2512,263,2249,5/1/2026
INV099374,PRD08823,WH031,9469,2450,7019,11/7/2025
INV099375,PRD08777,WH040,6246,650,5596,9/6/2025
INV099376,PRD02942,WH022,1636,304,1332,8/15/2025
INV099377,PRD01241,WH042,5648,1038,4610,3/7/2026
INV099378,PRD01251,WH006,2300,651,1649,7/13/2025
INV099379,PRD07645,WH018,6023,1980,4043,7/13/2025
INV099380,PRD07439,WH040,5458,130,5328,9/15/2025
INV099381,PRD07277,WH017,6632,2417,4215,2/6/2026
INV099382,PRD08867,WH021,7949,2578,5371,3/16/2026
INV099383,PRD09788,WH027,7479,44,7435,12/21/2025
INV099384,PRD01561,WH023,946,73,873,10/10/2025
INV099385,PRD06159,WH007,8837,3164,5673,6/3/2026
INV099386,PRD07873,WH035,6678,835,5843,7/21/2025
INV099387,PRD08106,WH039,4464,643,3821,10/3/2025
INV099388,PRD01328,WH018,8861,1312,7549,12/29/2025
INV099389,PRD02788,WH035,8150,1830,6320,6/29/2025
INV099390,PRD07320,WH002,1478,340,1138,9/23/2025
INV099391,PRD09206,WH027,4290,637,3653,11/2/2025
INV099392,PRD09567,WH022,104,13,91,12/4/2025
INV099393,PRD05363,WH035,5070,1273,3797,10/29/2025
INV099394,PRD02312,WH043,1161,398,763,7/8/2025
INV099395,PRD09919,WH038,9173,2468,6705,10/28/2025
INV099396,PRD02715,WH038,4670,161,4509,3/29/2026
INV099397,PRD08761,WH046,2841,761,2080,12/11/2025
INV099398,PRD02811,WH004,6228,1135,5093,6/15/2026
INV099399,PRD03139,WH034,4483,762,3721,9/8/2025
INV099400,PRD07162,WH042,3066,483,2583,7/5/2025
INV099401,PRD05205,WH027,2151,419,1732,5/28/2026
INV099402,PRD03364,WH025,1723,122,1601,11/29/2025
INV099403,PRD04639,WH017,2298,189,2109,4/10/2026
INV099404,PRD00208,WH004,2281,853,1428,4/27/2026
INV099405,PRD00245,WH044,6052,1101,4951,11/11/2025
INV099406,PRD07441,WH023,8579,258,8321,7/23/2025
INV099407,PRD09011,WH017,4931,106,4825,8/17/2025
INV099408,PRD01108,WH028,7446,163,7283,8/28/2025
INV099409,PRD04028,WH013,7567,1930,5637,12/26/2025
INV099410,PRD03436,WH023,1136,257,879,9/2/2025
INV099411,PRD07388,WH004,496,87,409,11/8/2025
INV099412,PRD07127,WH004,8383,1349,7034,8/1/2025
INV099413,PRD04118,WH030,9222,618,8604,2/16/2026
INV099414,PRD00262,WH043,8010,2963,5047,4/8/2026
INV099415,PRD02840,WH003,3370,92,3278,8/13/2025
INV099416,PRD02315,WH014,5853,751,5102,10/14/2025
INV099417,PRD03010,WH006,1758,671,1087,5/4/2026
INV099418,PRD00344,WH030,7993,2016,5977,2/3/2026
INV099419,PRD03316,WH043,2111,804,1307,4/22/2026
INV099420,PRD00663,WH004,2396,76,2320,1/22/2026
INV099421,PRD03465,WH038,5949,181,5768,11/19/2025
INV099422,PRD08203,WH020,8636,1352,7284,1/17/2026
INV099423,PRD08391,WH013,7294,1752,5542,3/19/2026
INV099424,PRD02861,WH050,6436,2276,4160,5/24/2026
INV099425,PRD09794,WH034,7035,682,6353,3/30/2026
INV099426,PRD04425,WH024,3005,533,2472,5/7/2026
INV099427,PRD07075,WH036,4566,438,4128,6/7/2026
INV099428,PRD05577,WH034,7898,2677,5221,12/1/2025
INV099429,PRD07008,WH020,5871,1849,4022,6/12/2026
INV099430,PRD07024,WH013,8173,942,7231,9/19/2025
INV099431,PRD06810,WH049,1457,555,902,3/7/2026
INV099432,PRD04674,WH024,4382,979,3403,1/21/2026
INV099433,PRD04042,WH007,3982,437,3545,5/13/2026
INV099434,PRD01394,WH026,8320,1936,6384,8/28/2025
INV099435,PRD00183,WH034,4296,1576,2720,4/3/2026
INV099436,PRD04189,WH008,8050,260,7790,1/6/2026
INV099437,PRD09626,WH008,6445,1396,5049,8/27/2025
INV099438,PRD07595,WH043,9685,2037,7648,5/1/2026
INV099439,PRD09721,WH046,6390,501,5889,6/9/2026
INV099440,PRD04718,WH043,2500,233,2267,8/30/2025
INV099441,PRD09438,WH030,3480,619,2861,11/22/2025
INV099442,PRD07092,WH015,2107,293,1814,4/22/2026
INV099443,PRD02235,WH048,6800,907,5893,8/3/2025
INV099444,PRD08775,WH011,704,269,435,11/9/2025
INV099445,PRD05440,WH037,4953,1185,3768,6/14/2026
INV099446,PRD00108,WH002,8599,640,7959,1/15/2026
INV099447,PRD00979,WH007,8693,2723,5970,1/1/2026
INV099448,PRD05137,WH028,2788,504,2284,6/23/2025
INV099449,PRD07316,WH026,2116,578,1538,6/28/2025
INV099450,PRD02906,WH046,6987,2105,4882,10/5/2025
INV099451,PRD02892,WH013,5308,1288,4020,9/8/2025
INV099452,PRD09853,WH012,4300,379,3921,9/4/2025
INV099453,PRD07510,WH034,8471,3378,5093,12/16/2025
INV099454,PRD07230,WH026,5720,1532,4188,3/21/2026
INV099455,PRD05576,WH020,1410,482,928,4/10/2026
INV099456,PRD07042,WH019,9567,2197,7370,10/25/2025
INV099457,PRD04624,WH036,4088,468,3620,7/24/2025
INV099458,PRD06787,WH018,1076,32,1044,7/12/2025
INV099459,PRD01211,WH007,3802,575,3227,7/27/2025
INV099460,PRD03666,WH019,5527,540,4987,7/22/2025
INV099461,PRD07835,WH042,7851,2206,5645,1/17/2026
INV099462,PRD07527,WH049,5018,728,4290,9/19/2025
INV099463,PRD06228,WH031,515,164,351,8/25/2025
INV099464,PRD01048,WH049,6799,952,5847,12/19/2025
INV099465,PRD05380,WH037,1275,367,908,4/25/2026
INV099466,PRD01276,WH050,9066,2951,6115,4/19/2026
INV099467,PRD04672,WH017,1657,277,1380,9/5/2025
INV099468,PRD04726,WH049,3857,184,3673,5/28/2026
INV099469,PRD06153,WH021,2663,1040,1623,9/15/2025
INV099470,PRD05101,WH022,5122,1022,4100,7/22/2025
INV099471,PRD00579,WH001,6345,1971,4374,5/22/2026
INV099472,PRD05807,WH019,3862,528,3334,4/20/2026
INV099473,PRD01698,WH033,1585,376,1209,8/21/2025
INV099474,PRD02223,WH039,4273,1120,3153,7/30/2025
INV099475,PRD03430,WH049,3439,516,2923,12/16/2025
INV099476,PRD08673,WH002,4993,1231,3762,12/14/2025
INV099477,PRD03881,WH034,4439,1043,3396,6/7/2026
INV099478,PRD08593,WH025,2399,720,1679,11/30/2025
INV099479,PRD07641,WH031,1968,455,1513,11/24/2025
INV099480,PRD00499,WH041,8337,2094,6243,9/3/2025
INV099481,PRD01396,WH011,1363,24,1339,11/7/2025
INV099482,PRD03833,WH009,6478,1410,5068,8/29/2025
INV099483,PRD03989,WH002,5728,1719,4009,3/17/2026
INV099484,PRD06891,WH039,6042,1810,4232,10/5/2025
INV099485,PRD04274,WH005,2903,873,2030,1/1/2026
INV099486,PRD04575,WH027,2061,22,2039,7/21/2025
INV099487,PRD08607,WH041,9538,3539,5999,1/2/2026
INV099488,PRD07966,WH017,783,138,645,7/28/2025
INV099489,PRD01018,WH037,4705,1564,3141,10/2/2025
INV099490,PRD03785,WH006,2797,25,2772,8/10/2025
INV099491,PRD09883,WH031,6394,1183,5211,7/27/2025
INV099492,PRD05849,WH033,1414,427,987,7/11/2025
INV099493,PRD04436,WH006,1660,115,1545,12/26/2025
INV099494,PRD09862,WH004,5346,1173,4173,8/27/2025
INV099495,PRD04743,WH006,851,135,716,7/8/2025
INV099496,PRD09604,WH036,8235,42,8193,12/15/2025
