defect_id,product_id,supplier_id,warehouse_id,defect_type,defect_count,inspection_date,severity
DEF045976,PRD00612,SUP0335,WH011,Transit Damage,59,4/25/2023,Low
DEF045977,PRD02227,SUP0290,WH042,Transit Damage,413,5/22/2024,Medium
DEF045978,PRD00254,SUP0973,WH010,Quality Failure,404,6/9/2026,Low
DEF045979,PRD03585,SUP0670,WH035,Label Error,427,3/12/2024,Medium
DEF045980,PRD07108,SUP0112,WH040,Transit Damage,5,8/7/2024,High
DEF045981,PRD07810,SUP0617,WH004,Quality Failure,315,11/7/2024,Medium
DEF045982,PRD03484,SUP0126,WH021,Broken Item,452,3/18/2026,Low
DEF045983,PRD00013,SUP0732,WH029,Quality Failure,487,4/15/2026,Low
DEF045984,PRD02399,SUP0733,WH012,Broken Item,69,5/6/2026,Medium
DEF045985,PRD02101,SUP0235,WH018,Expired Product,135,11/24/2024,Low
DEF045986,PRD07333,SUP0784,WH021,Broken Item,356,10/16/2025,Low
DEF045987,PRD02538,SUP0384,WH028,Broken Item,278,2/12/2025,Medium
DEF045988,PRD02649,SUP0432,WH044,Expired Product,123,12/5/2025,Low
DEF045989,PRD00265,SUP0152,WH005,Quality Failure,30,3/15/2024,High
DEF045990,PRD07827,SUP0232,WH023,Transit Damage,457,6/23/2026,Medium
DEF045991,PRD06709,SUP0099,WH027,Expired Product,64,7/2/2025,High
DEF045992,PRD03765,SUP0490,WH001,Broken Item,82,9/25/2025,Low
DEF045993,PRD03063,SUP0895,WH025,Packaging Damage,100,5/7/2024,Low
DEF045994,PRD00899,SUP0776,WH032,Quality Failure,171,1/1/2023,Low
DEF045995,PRD00919,SUP0983,WH042,Quality Failure,31,8/18/2024,Medium
DEF045996,PRD04805,SUP0661,WH015,Contamination,285,6/10/2026,Medium
DEF045997,PRD03558,SUP0304,WH004,Transit Damage,81,10/10/2024,Medium
DEF045998,PRD04798,SUP0014,WH009,Broken Item,331,6/25/2025,Critical
DEF045999,PRD05033,SUP0842,WH015,Quality Failure,259,5/23/2024,Low
DEF046000,PRD02652,SUP0695,WH050,Broken Item,243,7/25/2025,Low
DEF046001,PRD05014,SUP0780,WH006,Label Error,106,10/24/2023,Medium
DEF046002,PRD01923,SUP0943,WH036,Packaging Damage,324,6/3/2026,High
DEF046003,PRD04474,SUP0531,WH028,Expired Product,208,7/23/2025,Low
DEF046004,PRD06186,SUP0731,WH033,Label Error,435,10/2/2024,Medium
DEF046005,PRD01058,SUP0813,WH034,Quality Failure,11,7/21/2025,Low
DEF046006,PRD06254,SUP0095,WH037,Broken Item,38,2/23/2023,Medium
DEF046007,PRD04014,SUP0084,WH047,Quality Failure,451,8/21/2023,Medium
DEF046008,PRD04791,SUP0315,WH048,Transit Damage,261,10/3/2023,Low
DEF046009,PRD09613,SUP0867,WH007,Transit Damage,297,10/11/2023,Low
DEF046010,PRD06682,SUP0878,WH015,Transit Damage,85,11/21/2024,Medium
DEF046011,PRD02104,SUP0572,WH042,Label Error,444,11/8/2024,High
DEF046012,PRD00167,SUP0509,WH032,Quality Failure,412,4/3/2023,Medium
DEF046013,PRD08424,SUP0317,WH050,Contamination,114,9/20/2023,Low
DEF046014,PRD01902,SUP0766,WH020,Contamination,279,12/27/2024,Medium
DEF046015,PRD05701,SUP0311,WH014,Label Error,276,7/29/2025,High
DEF046016,PRD04714,SUP0822,WH039,Transit Damage,222,7/5/2024,Medium
DEF046017,PRD03673,SUP0590,WH001,Quality Failure,257,5/12/2025,Medium
DEF046018,PRD03987,SUP0944,WH022,Quality Failure,71,3/11/2026,High
DEF046019,PRD07928,SUP0791,WH013,Packaging Damage,30,7/1/2023,Low
DEF046020,PRD09745,SUP0834,WH024,Broken Item,107,10/11/2025,Low
DEF046021,PRD07722,SUP0230,WH025,Packaging Damage,449,4/16/2025,Low
DEF046022,PRD05899,SUP0929,WH027,Broken Item,48,6/8/2026,Medium
DEF046023,PRD04669,SUP0211,WH049,Transit Damage,423,6/8/2024,Low
DEF046024,PRD05032,SUP0946,WH008,Contamination,401,5/16/2023,Low
DEF046025,PRD00283,SUP0298,WH036,Packaging Damage,412,1/27/2023,Medium
DEF046026,PRD08304,SUP0394,WH047,Quality Failure,456,6/28/2026,Low
DEF046027,PRD00329,SUP0644,WH034,Quality Failure,221,9/4/2024,Medium
DEF046028,PRD05484,SUP0086,WH044,Expired Product,327,1/29/2023,Medium
DEF046029,PRD01781,SUP0630,WH034,Contamination,27,1/28/2026,Low
DEF046030,PRD06061,SUP0230,WH024,Quality Failure,372,8/7/2024,Medium
DEF046031,PRD06934,SUP0052,WH034,Transit Damage,437,6/24/2026,Low
DEF046032,PRD03713,SUP0421,WH020,Label Error,4,11/22/2024,Medium
DEF046033,PRD06153,SUP0561,WH006,Expired Product,415,7/2/2025,Medium
DEF046034,PRD03988,SUP0162,WH033,Label Error,195,3/31/2024,Critical
DEF046035,PRD04776,SUP0576,WH045,Expired Product,87,4/19/2025,High
DEF046036,PRD02670,SUP0192,WH030,Broken Item,241,5/17/2026,Low
DEF046037,PRD06423,SUP0588,WH028,Contamination,464,10/16/2025,High
DEF046038,PRD07098,SUP0596,WH023,Expired Product,44,5/18/2026,Low
DEF046039,PRD04490,SUP0814,WH016,Expired Product,242,1/11/2025,Medium
DEF046040,PRD05602,SUP0775,WH004,Broken Item,165,12/29/2023,Low
DEF046041,PRD05698,SUP0488,WH018,Label Error,376,1/5/2025,Medium
DEF046042,PRD05254,SUP0239,WH022,Contamination,15,10/2/2023,Low
DEF046043,PRD04312,SUP0759,WH008,Packaging Damage,70,8/29/2025,High
DEF046044,PRD00579,SUP0688,WH015,Quality Failure,441,11/6/2024,Low
DEF046045,PRD03747,SUP0242,WH012,Expired Product,279,7/15/2025,Low
DEF046046,PRD00518,SUP0174,WH031,Transit Damage,446,7/31/2023,Low
DEF046047,PRD06114,SUP0932,WH001,Quality Failure,277,8/19/2025,Low
DEF046048,PRD09299,SUP0074,WH015,Label Error,356,11/15/2024,Low
DEF046049,PRD01864,SUP0934,WH004,Contamination,187,4/15/2023,High
DEF046050,PRD09602,SUP0573,WH035,Broken Item,316,12/15/2025,Medium
DEF046051,PRD05224,SUP0061,WH004,Broken Item,39,7/12/2024,Low
DEF046052,PRD06391,SUP0163,WH001,Quality Failure,420,5/30/2024,Medium
DEF046053,PRD02809,SUP0884,WH015,Quality Failure,496,10/25/2023,Medium
DEF046054,PRD00099,SUP0352,WH044,Broken Item,496,6/1/2024,High
DEF046055,PRD08262,SUP0452,WH033,Contamination,296,8/22/2024,Medium
DEF046056,PRD02409,SUP0394,WH038,Quality Failure,493,1/3/2024,Low
DEF046057,PRD01824,SUP0967,WH043,Quality Failure,189,6/4/2026,Low
DEF046058,PRD02029,SUP0978,WH021,Label Error,192,2/5/2023,Medium
DEF046059,PRD02514,SUP0069,WH012,Label Error,450,2/23/2023,High
DEF046060,PRD04954,SUP0188,WH038,Label Error,247,5/19/2026,Medium
DEF046061,PRD08224,SUP0650,WH022,Broken Item,57,5/27/2024,Low
DEF046062,PRD09118,SUP0445,WH023,Expired Product,446,11/22/2023,Low
DEF046063,PRD01460,SUP0618,WH044,Expired Product,439,1/12/2023,Medium
DEF046064,PRD00129,SUP0242,WH007,Quality Failure,268,4/1/2023,Low
DEF046065,PRD02295,SUP0128,WH006,Expired Product,463,3/5/2024,High
DEF046066,PRD05971,SUP0819,WH047,Contamination,133,3/25/2024,Medium
DEF046067,PRD07506,SUP0517,WH009,Expired Product,286,11/1/2025,Low
DEF046068,PRD02506,SUP0168,WH025,Label Error,155,5/21/2024,Low
DEF046069,PRD04889,SUP0450,WH034,Expired Product,317,12/18/2025,High
DEF046070,PRD05294,SUP0869,WH032,Contamination,343,12/5/2024,High
DEF046071,PRD08803,SUP0901,WH044,Packaging Damage,197,6/2/2025,Medium
DEF046072,PRD01396,SUP0409,WH001,Transit Damage,336,5/19/2023,Medium
DEF046073,PRD02229,SUP0167,WH029,Transit Damage,217,6/13/2025,Low
DEF046074,PRD04212,SUP0518,WH028,Expired Product,238,8/6/2023,High
DEF046075,PRD02996,SUP0445,WH050,Transit Damage,262,9/27/2025,Medium
DEF046076,PRD09456,SUP0137,WH004,Contamination,29,7/11/2025,Medium
DEF046077,PRD04933,SUP0506,WH030,Label Error,75,10/15/2023,Medium
DEF046078,PRD06253,SUP0509,WH010,Quality Failure,113,2/8/2025,Low
DEF046079,PRD03567,SUP0259,WH019,Transit Damage,130,7/11/2023,Medium
DEF046080,PRD03090,SUP0436,WH022,Label Error,326,10/28/2025,Critical
DEF046081,PRD09014,SUP0165,WH021,Transit Damage,357,6/27/2023,High
DEF046082,PRD06500,SUP0670,WH010,Broken Item,261,1/23/2026,High
DEF046083,PRD03895,SUP0812,WH031,Expired Product,156,3/16/2025,Critical
DEF046084,PRD01285,SUP0760,WH035,Label Error,318,3/21/2025,Low
DEF046085,PRD08571,SUP0537,WH017,Quality Failure,279,4/27/2025,Medium
DEF046086,PRD09996,SUP0045,WH038,Contamination,111,4/27/2024,Low
DEF046087,PRD03217,SUP0634,WH050,Packaging Damage,294,9/5/2023,Low
DEF046088,PRD05748,SUP0974,WH038,Packaging Damage,226,12/26/2023,Medium
DEF046089,PRD04638,SUP0944,WH040,Expired Product,484,10/17/2023,Low
DEF046090,PRD04121,SUP0080,WH014,Contamination,160,10/2/2024,High
DEF046091,PRD00403,SUP0386,WH013,Quality Failure,162,11/12/2025,High
DEF046092,PRD09806,SUP0712,WH029,Label Error,49,7/17/2025,Low
DEF046093,PRD03726,SUP0675,WH019,Packaging Damage,467,2/1/2025,Low
DEF046094,PRD03508,SUP0942,WH026,Broken Item,286,3/11/2025,Medium
DEF046095,PRD07122,SUP0519,WH043,Label Error,193,8/15/2023,Medium
DEF046096,PRD06947,SUP0500,WH033,Transit Damage,196,9/11/2025,Medium
DEF046097,PRD05811,SUP0876,WH015,Transit Damage,129,3/16/2026,Critical
DEF046098,PRD03233,SUP0510,WH034,Transit Damage,404,8/22/2023,Medium
DEF046099,PRD04756,SUP0693,WH022,Quality Failure,1,4/20/2026,Medium
DEF046100,PRD01007,SUP0130,WH048,Packaging Damage,94,12/20/2023,Medium
DEF046101,PRD07920,SUP0087,WH018,Packaging Damage,169,7/15/2024,Medium
DEF046102,PRD04879,SUP0822,WH049,Quality Failure,446,11/29/2024,Low
DEF046103,PRD00318,SUP0222,WH050,Transit Damage,126,3/16/2023,Medium
DEF046104,PRD07265,SUP0415,WH014,Broken Item,152,3/5/2026,Low
DEF046105,PRD02220,SUP0214,WH039,Label Error,246,9/23/2024,Critical
DEF046106,PRD00907,SUP0474,WH037,Broken Item,84,6/29/2026,Low
DEF046107,PRD07538,SUP0698,WH028,Expired Product,305,9/15/2025,High
DEF046108,PRD01713,SUP0999,WH015,Transit Damage,369,9/15/2024,Low
DEF046109,PRD06850,SUP0448,WH008,Transit Damage,366,3/13/2023,Medium
DEF046110,PRD08132,SUP0998,WH048,Label Error,422,3/11/2026,High
DEF046111,PRD03272,SUP0652,WH037,Quality Failure,425,11/13/2025,Low
DEF046112,PRD07533,SUP0188,WH021,Packaging Damage,248,6/7/2024,Low
DEF046113,PRD07114,SUP0760,WH030,Label Error,188,10/1/2023,Critical
DEF046114,PRD07805,SUP0820,WH014,Label Error,425,1/17/2023,Low
DEF046115,PRD00850,SUP0241,WH005,Quality Failure,200,7/21/2024,Low
DEF046116,PRD01549,SUP0430,WH005,Label Error,423,2/9/2025,Medium
DEF046117,PRD00551,SUP0872,WH031,Expired Product,277,1/30/2025,High
DEF046118,PRD09896,SUP0172,WH045,Expired Product,164,2/5/2025,Medium
DEF046119,PRD05217,SUP0683,WH017,Contamination,97,9/13/2023,Critical
DEF046120,PRD03485,SUP0899,WH013,Label Error,272,11/25/2024,Low
DEF046121,PRD08271,SUP0179,WH018,Transit Damage,189,3/17/2025,Medium
DEF046122,PRD07854,SUP0484,WH027,Contamination,22,11/26/2023,Medium
DEF046123,PRD07210,SUP0214,WH028,Expired Product,197,11/26/2025,High
DEF046124,PRD06042,SUP0891,WH023,Contamination,438,4/2/2024,Medium
DEF046125,PRD08859,SUP0589,WH020,Transit Damage,241,5/10/2026,Low
DEF046126,PRD02763,SUP0870,WH027,Contamination,309,1/22/2024,Medium
DEF046127,PRD09358,SUP0392,WH020,Transit Damage,74,4/27/2024,Low
DEF046128,PRD00664,SUP0031,WH010,Broken Item,255,1/29/2023,Medium
DEF046129,PRD04710,SUP0427,WH046,Contamination,231,7/4/2024,Medium
DEF046130,PRD04026,SUP0264,WH016,Transit Damage,60,11/25/2024,High
DEF046131,PRD06233,SUP0805,WH040,Quality Failure,353,6/6/2024,Low
DEF046132,PRD07317,SUP0836,WH018,Label Error,136,1/27/2024,Low
DEF046133,PRD03807,SUP0709,WH010,Label Error,266,5/19/2024,Medium
DEF046134,PRD08509,SUP0945,WH019,Contamination,383,7/24/2024,Low
DEF046135,PRD02959,SUP0125,WH018,Label Error,152,4/7/2026,Medium
DEF046136,PRD03380,SUP0500,WH006,Quality Failure,84,1/24/2025,High
DEF046137,PRD01703,SUP0734,WH020,Contamination,429,11/9/2023,Low
DEF046138,PRD05269,SUP0885,WH008,Contamination,148,8/29/2024,High
DEF046139,PRD07534,SUP0493,WH031,Broken Item,467,5/20/2025,High
DEF046140,PRD08175,SUP0444,WH050,Packaging Damage,367,9/25/2023,Medium
DEF046141,PRD02355,SUP0456,WH049,Packaging Damage,413,4/8/2024,Medium
DEF046142,PRD02157,SUP0316,WH014,Packaging Damage,153,8/24/2025,Medium
DEF046143,PRD09913,SUP0156,WH043,Transit Damage,420,11/27/2025,High
DEF046144,PRD09165,SUP0988,WH031,Label Error,72,9/8/2025,Low
DEF046145,PRD09396,SUP0597,WH022,Transit Damage,194,1/11/2025,High
DEF046146,PRD01440,SUP0318,WH029,Packaging Damage,63,3/31/2025,Medium
DEF046147,PRD05049,SUP0954,WH043,Quality Failure,93,5/18/2024,Low
DEF046148,PRD00125,SUP0417,WH018,Expired Product,167,10/21/2024,Critical
DEF046149,PRD01379,SUP0378,WH001,Broken Item,124,4/14/2026,Low
DEF046150,PRD04435,SUP0037,WH037,Packaging Damage,300,6/15/2025,Critical
DEF046151,PRD03970,SUP0279,WH020,Expired Product,245,3/27/2024,Medium
DEF046152,PRD08972,SUP0916,WH018,Contamination,303,11/26/2023,Medium
DEF046153,PRD07700,SUP0990,WH048,Expired Product,308,8/9/2025,Medium
DEF046154,PRD05477,SUP0375,WH033,Quality Failure,73,6/14/2025,Medium
DEF046155,PRD02828,SUP0683,WH040,Transit Damage,222,2/28/2023,Low
DEF046156,PRD08180,SUP0847,WH012,Packaging Damage,30,9/26/2025,Medium
DEF046157,PRD05385,SUP0956,WH008,Quality Failure,215,8/22/2024,Low
DEF046158,PRD08716,SUP0986,WH020,Quality Failure,464,12/8/2023,Medium
DEF046159,PRD05218,SUP0267,WH025,Quality Failure,190,9/13/2024,High
DEF046160,PRD07236,SUP0755,WH025,Expired Product,295,1/9/2025,Medium
DEF046161,PRD05939,SUP0829,WH028,Quality Failure,448,4/20/2025,Low
DEF046162,PRD03659,SUP0695,WH042,Contamination,146,6/13/2026,Medium
DEF046163,PRD08681,SUP0051,WH015,Label Error,258,2/20/2026,Low
DEF046164,PRD01807,SUP0834,WH001,Label Error,292,2/15/2025,Low
DEF046165,PRD06022,SUP0235,WH014,Contamination,261,2/22/2024,Low
DEF046166,PRD08775,SUP0142,WH036,Quality Failure,4,12/11/2024,Low
DEF046167,PRD05802,SUP0451,WH014,Quality Failure,300,6/30/2025,Low
DEF046168,PRD04565,SUP0102,WH048,Label Error,15,6/3/2026,Low
DEF046169,PRD09761,SUP0085,WH035,Expired Product,225,9/7/2023,Medium
DEF046170,PRD04899,SUP0349,WH002,Contamination,154,10/26/2024,Low
DEF046171,PRD06729,SUP0679,WH013,Contamination,472,9/28/2025,Medium
DEF046172,PRD01325,SUP0521,WH044,Quality Failure,46,8/28/2024,High
DEF046173,PRD03112,SUP0137,WH005,Contamination,420,9/17/2023,High
DEF046174,PRD02106,SUP0255,WH030,Broken Item,362,12/3/2025,Medium
DEF046175,PRD05743,SUP0350,WH035,Expired Product,102,2/20/2025,Medium
DEF046176,PRD09236,SUP0047,WH016,Quality Failure,133,6/15/2026,Low
DEF046177,PRD06684,SUP0862,WH037,Packaging Damage,39,1/21/2024,Low
DEF046178,PRD08619,SUP0589,WH044,Quality Failure,346,11/16/2025,Medium
DEF046179,PRD01967,SUP0958,WH041,Packaging Damage,126,2/19/2025,Medium
DEF046180,PRD05315,SUP0385,WH036,Expired Product,344,5/7/2025,Low
DEF046181,PRD07828,SUP0931,WH004,Expired Product,60,1/24/2024,Medium
DEF046182,PRD04152,SUP0424,WH049,Contamination,182,9/17/2023,High
DEF046183,PRD08394,SUP0603,WH020,Expired Product,102,11/23/2025,Medium
DEF046184,PRD04911,SUP0457,WH022,Label Error,6,8/6/2023,Medium
DEF046185,PRD02715,SUP0749,WH002,Packaging Damage,377,2/12/2024,Medium
DEF046186,PRD05212,SUP0858,WH029,Broken Item,279,1/17/2023,Medium
DEF046187,PRD04521,SUP0999,WH027,Broken Item,499,5/4/2026,Medium
DEF046188,PRD07685,SUP0831,WH024,Contamination,230,7/12/2025,Low
DEF046189,PRD07984,SUP0107,WH002,Expired Product,269,3/6/2026,Medium
DEF046190,PRD08197,SUP0850,WH024,Packaging Damage,85,6/4/2023,High
DEF046191,PRD04245,SUP0225,WH035,Packaging Damage,228,6/30/2023,High
DEF046192,PRD02387,SUP0451,WH048,Packaging Damage,472,6/1/2025,High
DEF046193,PRD00527,SUP0789,WH044,Quality Failure,427,6/27/2025,Low
DEF046194,PRD00466,SUP0892,WH036,Packaging Damage,213,2/21/2026,Low
DEF046195,PRD08286,SUP0624,WH011,Expired Product,447,4/22/2023,Low
DEF046196,PRD01825,SUP0815,WH008,Broken Item,87,11/23/2023,Low
DEF046197,PRD01114,SUP0766,WH029,Packaging Damage,87,1/19/2025,Medium
DEF046198,PRD04676,SUP0886,WH037,Label Error,62,4/12/2025,Low
DEF046199,PRD04304,SUP0261,WH043,Broken Item,131,8/25/2023,High
DEF046200,PRD05918,SUP0648,WH005,Label Error,353,5/17/2023,Low
DEF046201,PRD03593,SUP0945,WH012,Broken Item,263,4/21/2026,Medium
DEF046202,PRD06082,SUP0494,WH046,Broken Item,17,7/25/2024,Low
DEF046203,PRD04620,SUP0148,WH035,Packaging Damage,421,3/31/2025,Medium
DEF046204,PRD04414,SUP0774,WH039,Transit Damage,447,6/1/2023,High
DEF046205,PRD02576,SUP0755,WH050,Broken Item,469,3/5/2023,Low
DEF046206,PRD04005,SUP0512,WH022,Expired Product,135,11/28/2023,Medium
DEF046207,PRD06605,SUP0597,WH037,Contamination,241,11/13/2023,Medium
DEF046208,PRD04858,SUP0582,WH033,Expired Product,316,3/31/2023,High
DEF046209,PRD05780,SUP0781,WH024,Expired Product,142,11/12/2024,Medium
DEF046210,PRD03707,SUP0041,WH012,Contamination,260,3/6/2026,Low
DEF046211,PRD01689,SUP0533,WH044,Expired Product,313,6/5/2024,Medium
DEF046212,PRD03563,SUP0944,WH024,Quality Failure,32,10/8/2023,Medium
DEF046213,PRD07069,SUP0452,WH019,Quality Failure,265,4/11/2026,Medium
DEF046214,PRD07061,SUP0400,WH041,Transit Damage,118,12/23/2024,High
DEF046215,PRD06009,SUP0281,WH008,Transit Damage,443,3/30/2026,Medium
DEF046216,PRD06824,SUP0208,WH033,Broken Item,391,7/31/2025,Low
DEF046217,PRD06365,SUP0432,WH028,Packaging Damage,217,6/20/2023,High
DEF046218,PRD00301,SUP0626,WH048,Quality Failure,42,7/14/2025,High
DEF046219,PRD07531,SUP0805,WH003,Transit Damage,52,12/14/2023,Medium
DEF046220,PRD02172,SUP0559,WH027,Packaging Damage,211,1/31/2026,Medium
DEF046221,PRD06220,SUP0606,WH047,Label Error,102,9/26/2025,Low
DEF046222,PRD07887,SUP0275,WH038,Transit Damage,165,7/11/2024,Low
DEF046223,PRD04723,SUP0850,WH048,Contamination,226,8/16/2025,Medium
DEF046224,PRD06044,SUP0157,WH022,Broken Item,176,4/15/2023,Medium
DEF046225,PRD01248,SUP0744,WH011,Packaging Damage,361,12/14/2024,Low
DEF046226,PRD01314,SUP0017,WH043,Label Error,108,4/10/2025,High
DEF046227,PRD06435,SUP0906,WH015,Quality Failure,419,12/7/2023,Low
DEF046228,PRD08324,SUP0639,WH038,Label Error,231,4/29/2026,Medium
DEF046229,PRD07279,SUP0159,WH012,Contamination,54,8/18/2024,Medium
DEF046230,PRD08279,SUP0875,WH045,Contamination,404,6/12/2025,Low
DEF046231,PRD08122,SUP0192,WH020,Expired Product,155,2/9/2023,Low
DEF046232,PRD03620,SUP0110,WH020,Packaging Damage,394,7/11/2023,High
DEF046233,PRD00451,SUP0643,WH018,Quality Failure,251,4/27/2023,High
DEF046234,PRD01968,SUP0513,WH024,Broken Item,231,3/7/2025,Medium
DEF046235,PRD00032,SUP0453,WH037,Expired Product,123,3/19/2024,Medium
DEF046236,PRD02838,SUP0113,WH022,Expired Product,42,6/19/2024,Medium
DEF046237,PRD00093,SUP0881,WH047,Label Error,166,3/4/2026,High
DEF046238,PRD09286,SUP0615,WH014,Quality Failure,203,2/17/2023,Low
DEF046239,PRD04687,SUP0134,WH037,Transit Damage,19,3/19/2026,High
DEF046240,PRD04529,SUP0166,WH043,Quality Failure,18,7/13/2023,Low
DEF046241,PRD03203,SUP0326,WH030,Transit Damage,276,9/29/2025,Medium
DEF046242,PRD00793,SUP0927,WH020,Quality Failure,86,6/20/2026,Medium
DEF046243,PRD06822,SUP0509,WH026,Label Error,412,11/5/2024,Medium
DEF046244,PRD00762,SUP0817,WH030,Transit Damage,26,4/18/2026,Critical
DEF046245,PRD04055,SUP0951,WH033,Broken Item,332,2/3/2026,Low
DEF046246,PRD03363,SUP0058,WH022,Broken Item,196,3/16/2026,Low
DEF046247,PRD08021,SUP0953,WH041,Transit Damage,272,3/2/2026,Medium
DEF046248,PRD00067,SUP0025,WH004,Broken Item,285,6/21/2024,High
DEF046249,PRD05124,SUP0919,WH029,Quality Failure,266,9/29/2023,High
DEF046250,PRD04774,SUP0024,WH012,Broken Item,428,8/1/2025,Medium
DEF046251,PRD07950,SUP0389,WH002,Label Error,491,2/21/2025,Low
DEF046252,PRD02126,SUP0896,WH010,Label Error,48,5/6/2023,Medium
DEF046253,PRD09260,SUP0246,WH021,Label Error,173,5/11/2024,Low
DEF046254,PRD02583,SUP0134,WH046,Transit Damage,290,4/9/2026,High
DEF046255,PRD08647,SUP0240,WH008,Transit Damage,151,9/6/2024,Low
DEF046256,PRD03480,SUP0614,WH039,Packaging Damage,430,9/24/2024,Medium
DEF046257,PRD06232,SUP0005,WH048,Broken Item,212,4/20/2025,Medium
DEF046258,PRD01598,SUP0609,WH032,Quality Failure,9,4/12/2024,Critical
DEF046259,PRD08818,SUP0406,WH027,Quality Failure,407,2/25/2025,Low
DEF046260,PRD06938,SUP0755,WH009,Label Error,430,6/19/2026,Medium
DEF046261,PRD05124,SUP0919,WH017,Quality Failure,466,5/9/2023,Low
DEF046262,PRD07833,SUP0039,WH042,Expired Product,187,12/29/2023,High
DEF046263,PRD05815,SUP0025,WH039,Packaging Damage,60,6/24/2025,Low
DEF046264,PRD03295,SUP0801,WH012,Broken Item,99,5/29/2025,Medium
DEF046265,PRD04890,SUP0362,WH022,Broken Item,479,5/29/2023,Medium
DEF046266,PRD09730,SUP0531,WH039,Label Error,350,2/19/2023,High
DEF046267,PRD07536,SUP0318,WH005,Transit Damage,260,3/12/2026,High
DEF046268,PRD00987,SUP0969,WH032,Transit Damage,439,2/28/2023,High
DEF046269,PRD04368,SUP0913,WH040,Quality Failure,467,4/29/2025,Medium
DEF046270,PRD07389,SUP0421,WH042,Expired Product,353,3/30/2026,Low
DEF046271,PRD03540,SUP0767,WH014,Contamination,439,1/1/2023,Medium
DEF046272,PRD02773,SUP0383,WH042,Transit Damage,120,5/8/2026,Low
DEF046273,PRD09251,SUP0751,WH006,Transit Damage,35,2/4/2023,Low
DEF046274,PRD09195,SUP0507,WH040,Expired Product,369,9/6/2023,Medium
DEF046275,PRD01692,SUP0828,WH031,Quality Failure,169,5/11/2023,High
DEF046276,PRD00315,SUP0936,WH012,Packaging Damage,411,3/23/2024,Medium
DEF046277,PRD05100,SUP0708,WH024,Quality Failure,272,11/16/2024,Low
DEF046278,PRD00885,SUP0037,WH014,Transit Damage,76,12/9/2023,Medium
DEF046279,PRD09865,SUP0852,WH036,Transit Damage,307,12/24/2025,Medium
DEF046280,PRD05420,SUP0392,WH001,Transit Damage,90,3/4/2026,Low
DEF046281,PRD04391,SUP0327,WH009,Label Error,274,4/12/2024,Low
DEF046282,PRD08926,SUP0350,WH049,Contamination,85,8/28/2025,High
DEF046283,PRD01097,SUP0023,WH036,Packaging Damage,321,10/22/2024,Medium
DEF046284,PRD04802,SUP0345,WH050,Transit Damage,359,1/25/2024,Medium
DEF046285,PRD09775,SUP0543,WH034,Packaging Damage,33,6/3/2026,Medium
DEF046286,PRD03613,SUP0799,WH048,Broken Item,412,12/26/2024,Medium
DEF046287,PRD09374,SUP0769,WH032,Expired Product,375,6/13/2025,Low
DEF046288,PRD06100,SUP0205,WH018,Label Error,279,1/13/2026,Medium
DEF046289,PRD03905,SUP0878,WH016,Transit Damage,2,7/17/2023,Medium
DEF046290,PRD09239,SUP0663,WH016,Expired Product,82,4/16/2026,High
DEF046291,PRD03184,SUP0686,WH011,Transit Damage,403,1/14/2023,Low
DEF046292,PRD03407,SUP0218,WH018,Packaging Damage,451,12/6/2023,Medium
DEF046293,PRD05751,SUP0729,WH020,Quality Failure,435,8/14/2023,Low
