product_id,warehouse_id,category,brand,unit_price,unit_cost,lead_time_days,supplier_id,reorder_point,safety_stock,stock_on_hand,stock_reserved,available_stock,avg_daily_demand,forecasted_demand,reorder_quantity
PRD06166,WH037,Bakery,DailyChoice,293.01,212.05,21,SUP0459,300,23,8917,3556,5361,3.2857142857142856,69.0,0
PRD04506,WH001,Household,GoldenHarvest,494.1,355.99,2,SUP0347,66,91,587,110,477,0.0,0.0,0
PRD08269,WH017,Dairy,EcoLiving,375.11,310.53,25,SUP0719,283,93,419,68,351,0.0,0.0,25
PRD01415,WH044,Fruits & Vegetables,HomeEssentials,441.72,377.49,14,SUP0666,249,77,2545,454,2091,0.0,0.0,0
PRD00117,WH020,Cleaning Supplies,PureHarvest,756.86,494.35,19,SUP0354,175,27,5336,648,4688,0.0,0.0,0
PRD05401,WH032,Personal Care,UrbanFresh,257.45,166.8,20,SUP0955,62,26,3517,1073,2444,0.0,0.0,0
PRD06551,WH034,Frozen Foods,SuperFresh,482.5,369.61,10,SUP0231,23,70,5502,1375,4127,6.285714285714286,62.857142857142854,0
PRD04617,WH013,Household,SuperFresh,452.7,334.22,2,SUP0311,218,26,8977,1185,7792,0.0,0.0,0
PRD01089,WH020,Bakery,GoldenHarvest,217.61,136.92,29,SUP0371,212,28,4393,861,3532,0.0,0.0,0
PRD00653,WH023,Personal Care,SmartChoice,461.48,308.74,3,SUP0144,66,53,9477,2300,7177,0.0,0.0,0
PRD04673,WH031,Dairy,SuperFresh,215.73,164.55,14,SUP0017,102,19,1266,415,851,0.0,0.0,0
PRD05454,WH033,Dairy,ValuePlus,263.53,176.99,20,SUP0825,296,20,1611,85,1526,5.928571428571429,118.57142857142858,0
PRD04233,WH019,Fruits & Vegetables,GreenHarvest,464.47,315.87,28,SUP0207,42,38,2871,999,1872,0.0,0.0,0
PRD05668,WH034,Fruits & Vegetables,UrbanFresh,667.69,420.37,24,SUP0368,296,6,3892,222,3670,0.0,0.0,0
PRD01897,WH009,Bakery,GoldenHarvest,681.6,481.31,28,SUP0922,234,5,6127,331,5796,0.0,0.0,0
PRD06251,WH031,Packaged Foods,NaturePlus,173.88,146.3,17,SUP0338,198,49,6416,632,5784,0.0,0.0,0
PRD00308,WH005,Snacks,SuperFresh,413.11,260.05,29,SUP0230,242,55,8429,2660,5769,5.714285714285714,165.71428571428572,0
PRD05967,WH028,Cleaning Supplies,SmartChoice,390.3,259.43,21,SUP0230,114,82,4453,1355,3098,0.0,0.0,0
PRD09678,WH028,Cleaning Supplies,EcoLiving,284.41,240.13,6,SUP0943,59,9,1907,383,1524,0.0,0.0,0
PRD09769,WH006,Household,MegaStore,116.92,81.77,19,SUP0697,224,46,8399,1048,7351,0.0,0.0,0
PRD04742,WH043,Household,PremiumSelect,423.49,338.5,24,SUP0871,155,29,4435,1719,2716,2.357142857142857,56.57142857142857,0
PRD08668,WH043,Snacks,QuickBite,279.06,222.19,6,SUP0864,65,79,5221,2007,3214,0.0,0.0,0
PRD06669,WH011,Beverages,GreenHarvest,76.02,60.95,28,SUP0607,264,91,3942,1169,2773,12.714285714285714,356.0,0
PRD03602,WH021,Dairy,HealthySelect,122.04,77.39,30,SUP0318,102,74,8379,1696,6683,0.0,0.0,0
PRD07222,WH047,Beverages,GreenHarvest,146.38,124.94,24,SUP0018,134,83,591,39,552,0.0,0.0,0
PRD08555,WH007,Bakery,SmartChoice,216.13,160.21,18,SUP0688,77,99,915,257,658,5.857142857142857,105.42857142857142,0
PRD08725,WH029,Cleaning Supplies,HomeEssentials,776.19,493.1,28,SUP0019,174,87,250,95,155,4.0,112.0,106
PRD08371,WH034,Personal Care,NaturePlus,66.67,54.05,9,SUP0796,282,16,1388,397,991,6.071428571428571,54.64285714285714,0
PRD04106,WH001,Fruits & Vegetables,PremiumSelect,406.2,281.25,20,SUP0022,171,8,4351,33,4318,6.0,120.0,0
PRD09583,WH002,Bakery,HappyHome,517.94,394.97,15,SUP0557,232,14,2174,457,1717,0.0,0.0,0
PRD01009,WH030,Dairy,SuperFresh,493.18,427.13,6,SUP0357,55,19,1399,404,995,6.428571428571429,38.57142857142857,0
PRD03467,WH008,Household,PureHarvest,351.52,281.78,21,SUP0718,31,12,3395,1280,2115,0.0,0.0,0
PRD03831,WH008,Snacks,PremiumSelect,91.13,79.1,14,SUP0137,116,47,2553,10,2543,0.0,0.0,0
PRD07078,WH045,Beverages,FamilyChoice,591.94,468.17,21,SUP0286,149,50,3484,1205,2279,6.214285714285714,130.5,0
PRD06710,WH002,Household,PureLife,243.4,158.96,12,SUP0856,234,44,5936,1682,4254,4.642857142857143,55.71428571428572,0
PRD06667,WH026,Snacks,GreenHarvest,682.12,463.9,13,SUP0096,230,71,2593,30,2563,0.0,0.0,0
PRD04881,WH033,Household,HomeEssentials,342.59,289.98,14,SUP0947,212,92,8938,2097,6841,0.0,0.0,0
PRD00591,WH047,Cleaning Supplies,SuperFresh,654.56,438.73,28,SUP0699,115,10,8456,3351,5105,0.0,0.0,0
PRD00321,WH036,Dairy,NaturePlus,507.97,328.03,14,SUP0438,83,28,9288,1010,8278,6.285714285714286,88.0,0
PRD03000,WH007,Fruits & Vegetables,FreshMart,254.17,176.26,29,SUP0135,182,89,3532,1044,2488,0.0,0.0,0
PRD02419,WH007,Frozen Foods,HappyHome,161.04,132.61,28,SUP0980,191,25,5077,446,4631,0.0,0.0,0
PRD01507,WH016,Bakery,PureLife,450.65,376.66,4,SUP0356,97,36,8679,2467,6212,0.0,0.0,0
PRD05221,WH023,Bakery,PureLife,620.35,462.32,24,SUP0086,29,39,4691,1711,2980,0.0,0.0,0
PRD05818,WH007,Snacks,GreenHarvest,561.53,440.32,9,SUP0097,193,8,9746,1903,7843,1.4285714285714286,12.857142857142858,0
PRD07102,WH044,Dairy,HealthySelect,297.74,201.02,5,SUP0303,238,25,7808,13,7795,1.0,5.0,0
PRD00149,WH035,Snacks,HomeEssentials,45.03,30.85,26,SUP0996,275,86,5629,1501,4128,2.357142857142857,61.285714285714285,0
PRD09626,WH044,Personal Care,HealthySelect,344.63,236.95,8,SUP0112,217,42,3221,620,2601,0.0,0.0,0
PRD00679,WH025,Frozen Foods,UrbanFresh,132.1,105.64,10,SUP0315,183,49,7067,2456,4611,0.0,0.0,0
PRD08637,WH030,Frozen Foods,HomeEssentials,679.0,473.6,3,SUP0401,22,36,3385,754,2631,3.857142857142857,11.571428571428571,0
PRD03961,WH041,Household,SmartChoice,530.98,407.46,10,SUP0694,294,20,5602,174,5428,7.0,70.0,0
PRD09431,WH041,Frozen Foods,HealthySelect,360.13,264.09,16,SUP0938,240,72,3954,672,3282,0.0,0.0,0
PRD06076,WH005,Household,NaturePlus,426.58,269.54,22,SUP0709,118,82,8366,1260,7106,0.0,0.0,0
PRD08849,WH021,Household,HomeEssentials,548.15,386.58,21,SUP0903,242,33,5879,712,5167,0.0,0.0,0
PRD02892,WH012,Household,UrbanFresh,361.81,259.81,17,SUP0343,56,81,1198,6,1192,7.0,119.0,0
PRD08174,WH027,Fruits & Vegetables,HealthySelect,501.92,409.05,30,SUP0021,88,50,4284,77,4207,0.0,0.0,0
PRD01094,WH045,Bakery,SmartChoice,181.92,131.54,7,SUP0235,119,49,5858,1297,4561,0.0,0.0,0
PRD04887,WH021,Fruits & Vegetables,EcoLiving,417.75,273.67,20,SUP0561,167,38,5845,1229,4616,0.0,0.0,0
PRD08818,WH017,Snacks,GreenHarvest,80.73,53.06,19,SUP0406,156,9,4089,332,3757,0.0,0.0,0
PRD04532,WH002,Household,SuperFresh,473.29,354.29,19,SUP0450,32,74,9786,1070,8716,0.0,0.0,0
PRD06701,WH039,Dairy,SmartChoice,472.33,344.14,8,SUP0820,182,10,280,85,195,1.8571428571428572,14.857142857142858,0
PRD04626,WH022,Packaged Foods,FamilyChoice,111.1,77.83,20,SUP0250,187,5,8241,3119,5122,0.0,0.0,0
PRD03099,WH050,Household,FamilyChoice,437.84,352.16,12,SUP0525,207,92,8961,371,8590,0.21428571428571427,2.571428571428571,0
PRD04438,WH050,Household,FreshMart,423.42,309.77,11,SUP0776,116,12,363,66,297,0.0,0.0,0
PRD00956,WH043,Dairy,PureHarvest,242.55,153.14,19,SUP0227,35,39,6589,302,6287,5.0,95.0,0
PRD08672,WH015,Household,GoldenHarvest,680.45,425.88,21,SUP0579,223,44,2597,810,1787,0.0,0.0,0
PRD08406,WH035,Fruits & Vegetables,HomeEssentials,173.22,122.5,25,SUP0148,218,25,7460,500,6960,0.0,0.0,0
PRD02330,WH037,Dairy,HealthySelect,410.02,285.02,4,SUP0537,246,8,5154,149,5005,0.07142857142857142,0.2857142857142857,0
PRD06156,WH006,Dairy,ValuePlus,331.95,278.26,28,SUP0237,148,38,1605,587,1018,6.0,168.0,0
PRD07539,WH048,Packaged Foods,PrimeFoods,626.3,479.94,25,SUP0812,190,39,9607,2942,6665,0.0,0.0,0
PRD07307,WH036,Bakery,PureHarvest,252.9,171.82,6,SUP0866,102,55,5100,1687,3413,0.0,0.0,0
PRD07505,WH016,Personal Care,HomeEssentials,319.01,211.56,25,SUP0199,215,16,308,2,306,0.0,0.0,0
PRD05917,WH023,Household,DailyChoice,302.62,230.6,14,SUP0598,101,6,8795,100,8695,0.0,0.0,0
PRD06687,WH013,Packaged Foods,PremiumSelect,69.41,57.47,12,SUP0071,94,30,6458,1412,5046,4.857142857142857,58.28571428571428,0
PRD02024,WH049,Snacks,PureLife,416.38,329.92,14,SUP0950,172,8,5665,411,5254,0.0,0.0,0
PRD06942,WH012,Fruits & Vegetables,PureHarvest,395.29,250.91,17,SUP0404,258,20,7171,770,6401,0.0,0.0,0
PRD04881,WH050,Household,HomeEssentials,342.59,289.98,14,SUP0947,212,92,578,49,529,0.0,0.0,0
PRD06270,WH037,Personal Care,ValuePlus,270.98,170.5,27,SUP0861,224,92,6933,1172,5761,0.0,0.0,0
PRD06926,WH009,Bakery,DailyChoice,547.58,432.36,28,SUP0166,189,93,5914,451,5463,0.0,0.0,0
PRD03981,WH015,Packaged Foods,ValuePlus,230.45,172.14,18,SUP0105,275,8,520,93,427,0.7142857142857143,12.857142857142858,0
PRD01672,WH025,Beverages,HealthySelect,599.47,376.5,7,SUP0648,213,20,2717,261,2456,0.0,0.0,0
PRD00690,WH042,Bakery,DailyChoice,506.23,411.76,26,SUP0330,56,30,3858,967,2891,6.285714285714286,163.42857142857142,0
PRD01447,WH039,Packaged Foods,PureHarvest,73.48,53.8,9,SUP0880,92,41,9117,1298,7819,6.214285714285714,55.92857142857143,0
PRD05165,WH005,Bakery,GoldenHarvest,232.77,172.64,15,SUP0840,244,86,7135,586,6549,0.0,0.0,0
PRD02682,WH029,Packaged Foods,ValuePlus,409.89,339.78,25,SUP0481,231,21,795,271,524,2.142857142857143,53.57142857142857,0
PRD08565,WH023,Beverages,PremiumSelect,511.43,362.74,25,SUP0752,106,96,7000,2149,4851,1.0,25.0,0
PRD07621,WH019,Personal Care,PremiumSelect,511.73,418.62,3,SUP0580,148,16,3881,484,3397,0.0,0.0,0
PRD02733,WH044,Snacks,HomeEssentials,643.46,472.65,14,SUP0114,234,33,6384,2406,3978,0.0,0.0,0
PRD08737,WH032,Bakery,HomeEssentials,477.29,324.71,24,SUP0059,285,21,5258,1639,3619,4.642857142857143,111.42857142857144,0
PRD03417,WH008,Frozen Foods,PrimeFoods,409.32,259.59,29,SUP0204,65,82,1955,410,1545,0.0,0.0,0
PRD01936,WH028,Fruits & Vegetables,SmartChoice,288.89,238.33,11,SUP0718,93,85,5482,1759,3723,0.0,0.0,0
PRD03382,WH031,Beverages,GreenHarvest,240.28,179.36,5,SUP0319,76,6,2091,313,1778,0.0,0.0,0
PRD02215,WH050,Snacks,QuickBite,512.62,364.95,28,SUP0205,81,92,3573,479,3094,0.0,0.0,0
PRD06485,WH027,Snacks,HappyHome,579.63,463.14,14,SUP0782,82,70,7452,2219,5233,3.357142857142857,47.0,0
PRD00278,WH043,Household,PrimeFoods,571.94,455.43,8,SUP0728,230,69,4309,711,3598,9.642857142857142,77.14285714285714,0
PRD01876,WH025,Beverages,HomeEssentials,359.58,282.94,27,SUP0357,96,81,7317,2560,4757,0.0,0.0,0
PRD08018,WH036,Bakery,EcoLiving,58.8,42.6,30,SUP0041,95,100,1750,158,1592,0.0,0.0,0
PRD02686,WH002,Bakery,GreenHarvest,647.79,416.7,24,SUP0427,227,43,5954,896,5058,0.0,0.0,0
PRD01631,WH048,Packaged Foods,GreenHarvest,168.88,133.06,15,SUP0897,108,84,320,126,194,0.0,0.0,0
PRD03161,WH035,Packaged Foods,GreenHarvest,133.82,89.4,6,SUP0150,172,94,9599,1166,8433,0.0,0.0,0
PRD08780,WH013,Household,MegaStore,188.18,148.97,4,SUP0037,241,87,5064,1113,3951,0.0,0.0,0
PRD05816,WH003,Packaged Foods,PureHarvest,365.67,236.08,11,SUP0233,23,41,5691,1307,4384,0.0,0.0,0
PRD03059,WH046,Frozen Foods,EcoLiving,464.66,309.25,11,SUP0936,107,37,7616,2003,5613,5.428571428571429,59.714285714285715,0
PRD01587,WH044,Packaged Foods,FreshMart,225.08,151.32,21,SUP0641,84,24,8135,1703,6432,0.0,0.0,0
PRD07955,WH042,Household,UrbanFresh,149.19,101.62,17,SUP0522,176,51,1241,291,950,0.0,0.0,0
PRD01128,WH050,Cleaning Supplies,PrimeFoods,419.11,270.01,15,SUP0071,162,57,9687,2068,7619,0.0,0.0,0
PRD09014,WH046,Bakery,FamilyChoice,177.82,111.63,22,SUP0165,173,54,4341,1182,3159,0.0,0.0,0
PRD06465,WH004,Bakery,HomeEssentials,258.66,201.98,26,SUP0325,156,28,2895,1029,1866,0.0,0.0,0
PRD05476,WH037,Beverages,FreshMart,485.47,305.69,14,SUP0175,42,58,1364,193,1171,5.428571428571429,76.0,0
PRD06819,WH020,Packaged Foods,FamilyChoice,368.52,293.02,28,SUP0394,69,88,7397,2716,4681,0.0,0.0,0
PRD00712,WH037,Household,PureHarvest,344.4,254.82,25,SUP0914,143,79,114,1,113,0.0,0.0,109
PRD05882,WH013,Packaged Foods,PureHarvest,324.43,235.41,28,SUP0038,244,11,1548,529,1019,4.5,126.0,0
PRD00332,WH041,Fruits & Vegetables,FreshMart,599.48,468.69,30,SUP0010,277,65,333,31,302,1.7857142857142858,53.57142857142858,40
PRD08163,WH028,Personal Care,GoldenHarvest,110.08,81.18,23,SUP0046,124,19,3994,218,3776,1.5,34.5,0
PRD02819,WH012,Personal Care,QuickBite,506.84,390.26,22,SUP0265,163,39,4606,86,4520,6.642857142857143,146.14285714285714,0
PRD01330,WH012,Cleaning Supplies,HappyHome,377.8,242.38,3,SUP0303,54,45,4035,101,3934,8.142857142857142,24.428571428571427,0
PRD03963,WH042,Personal Care,NaturePlus,520.83,430.23,23,SUP0553,207,31,8103,279,7824,10.285714285714286,236.57142857142858,0
PRD08073,WH037,Fruits & Vegetables,HappyHome,358.23,250.36,21,SUP0205,266,53,9525,1803,7722,5.214285714285714,109.5,0
PRD08061,WH043,Frozen Foods,DailyChoice,685.9,477.31,18,SUP0934,136,56,430,129,301,6.214285714285714,111.85714285714286,0
PRD00697,WH007,Packaged Foods,QuickBite,477.28,388.46,25,SUP0421,65,82,9316,916,8400,0.0,0.0,0
PRD06212,WH002,Snacks,HappyHome,349.58,290.25,17,SUP0182,229,23,1962,257,1705,0.0,0.0,0
PRD09423,WH045,Frozen Foods,NaturePlus,262.09,223.04,24,SUP0219,40,8,8537,983,7554,0.0,0.0,0
PRD01061,WH039,Beverages,GreenHarvest,320.57,235.42,30,SUP0496,76,42,9017,3267,5750,0.0,0.0,0
PRD09283,WH037,Personal Care,FreshMart,410.78,286.5,12,SUP0909,94,58,6797,2334,4463,0.0,0.0,0
PRD07153,WH006,Personal Care,DailyChoice,545.59,379.17,8,SUP0176,78,19,2565,277,2288,0.0,0.0,0
PRD02110,WH023,Snacks,HomeEssentials,66.41,55.6,29,SUP0410,33,78,3694,1052,2642,0.0,0.0,0
PRD09221,WH018,Beverages,ValuePlus,450.95,337.09,5,SUP0430,105,18,4792,1364,3428,0.0,0.0,0
PRD09740,WH016,Cleaning Supplies,HomeEssentials,316.21,202.26,4,SUP0647,135,39,8044,1335,6709,0.0,0.0,0
PRD04524,WH023,Cleaning Supplies,MegaStore,329.44,264.25,25,SUP0662,120,38,5905,1217,4688,0.6428571428571429,16.071428571428573,0
PRD02451,WH012,Household,PrimeFoods,440.0,327.59,13,SUP0462,136,69,3992,142,3850,3.142857142857143,40.857142857142854,0
PRD09218,WH001,Beverages,ValuePlus,383.71,319.25,26,SUP0332,191,83,2000,466,1534,3.9285714285714284,102.14285714285714,0
PRD00859,WH003,Beverages,HappyHome,220.62,188.77,12,SUP0474,110,60,1869,40,1829,2.357142857142857,28.285714285714285,0
PRD07600,WH035,Cleaning Supplies,FamilyChoice,432.37,307.37,10,SUP0010,229,79,7052,1974,5078,0.0,0.0,0
PRD05186,WH015,Dairy,HomeEssentials,378.24,252.89,24,SUP0892,246,62,1047,240,807,0.0,0.0,0
PRD06463,WH012,Cleaning Supplies,HealthySelect,350.8,244.93,20,SUP0387,71,33,1085,0,1085,4.571428571428571,91.42857142857142,0
PRD00970,WH009,Cleaning Supplies,HomeEssentials,265.56,209.14,10,SUP0637,82,44,9899,2456,7443,0.0,0.0,0
PRD09978,WH017,Fruits & Vegetables,HealthySelect,621.33,434.92,2,SUP0826,128,12,2560,658,1902,4.285714285714286,8.571428571428571,0
PRD00765,WH028,Beverages,PrimeFoods,228.36,163.31,26,SUP0131,42,26,9341,894,8447,0.0,0.0,0
PRD05983,WH002,Personal Care,QuickBite,129.27,99.96,16,SUP0555,151,95,5027,1922,3105,0.0,0.0,0
PRD05379,WH030,Beverages,SuperFresh,509.88,380.66,22,SUP0022,258,22,3802,461,3341,0.0,0.0,0
PRD06216,WH013,Frozen Foods,SuperFresh,534.51,394.63,10,SUP0981,133,28,132,43,89,0.0,0.0,72
PRD05405,WH046,Packaged Foods,GreenHarvest,503.58,407.62,29,SUP0132,174,21,6351,1614,4737,0.0,0.0,0
PRD09677,WH002,Personal Care,SmartChoice,492.8,324.31,5,SUP0192,82,22,4615,753,3862,5.857142857142857,29.285714285714285,0
PRD05309,WH045,Household,ValuePlus,367.59,264.71,12,SUP0674,169,62,7871,921,6950,0.0,0.0,0
PRD09291,WH036,Beverages,HomeEssentials,325.96,270.25,23,SUP0410,237,76,9739,1699,8040,0.0,0.0,0
PRD01797,WH016,Packaged Foods,PrimeFoods,250.56,186.41,3,SUP0795,113,25,6175,1640,4535,0.0,0.0,0
PRD03423,WH003,Household,HappyHome,97.08,61.6,23,SUP0059,261,43,1015,137,878,0.0,0.0,0
PRD00574,WH003,Dairy,QuickBite,83.1,65.81,10,SUP0873,95,7,9758,402,9356,4.5,45.0,0
PRD09651,WH018,Snacks,SuperFresh,197.46,158.62,22,SUP0583,80,41,7769,1740,6029,0.0,0.0,0
PRD00577,WH031,Household,FreshMart,447.07,330.35,4,SUP0101,88,79,2977,1033,1944,10.857142857142858,43.42857142857143,0
PRD06411,WH011,Cleaning Supplies,PureHarvest,95.04,80.04,10,SUP0763,137,82,1563,177,1386,1.8571428571428572,18.571428571428573,0
PRD00706,WH040,Fruits & Vegetables,HealthySelect,171.52,129.41,29,SUP0807,100,21,8536,1950,6586,0.0,0.0,0
PRD00956,WH036,Dairy,PureHarvest,242.55,153.14,19,SUP0227,35,39,7213,2522,4691,5.0,95.0,0
PRD06278,WH029,Packaged Foods,HomeEssentials,698.54,491.4,5,SUP0995,266,90,1763,456,1307,6.357142857142857,31.785714285714285,0
PRD06971,WH039,Frozen Foods,NaturePlus,409.97,338.06,26,SUP0858,250,73,7535,2394,5141,6.571428571428571,170.85714285714286,0
PRD01039,WH047,Dairy,QuickBite,436.5,371.57,16,SUP0637,115,65,3094,1016,2078,12.071428571428571,193.14285714285714,0
PRD09615,WH038,Bakery,SuperFresh,197.13,165.34,12,SUP0624,71,52,6908,1994,4914,0.0,0.0,0
PRD01965,WH008,Beverages,QuickBite,592.39,396.27,11,SUP0768,211,69,4362,422,3940,4.5,49.5,0
PRD05202,WH018,Dairy,MegaStore,198.63,126.17,6,SUP0488,230,99,9804,1616,8188,0.0,0.0,0
PRD08459,WH018,Dairy,SmartChoice,119.82,97.34,11,SUP0504,57,81,9155,440,8715,4.571428571428571,50.285714285714285,0
PRD03070,WH048,Cleaning Supplies,HappyHome,759.85,491.89,16,SUP0798,118,54,5655,688,4967,6.928571428571429,110.85714285714286,0
PRD09617,WH041,Dairy,FamilyChoice,208.6,172.74,9,SUP0926,27,79,5895,2135,3760,0.0,0.0,0
PRD00152,WH042,Packaged Foods,PrimeFoods,45.76,35.15,15,SUP0765,294,73,9917,592,9325,0.0,0.0,0
PRD05151,WH018,Bakery,PremiumSelect,220.11,150.15,17,SUP0669,260,33,6684,2101,4583,5.642857142857143,95.92857142857143,0
PRD09206,WH001,Snacks,PureLife,481.89,418.51,19,SUP0316,73,58,5075,704,4371,0.0,0.0,0
PRD05148,WH036,Fruits & Vegetables,SuperFresh,217.68,146.09,28,SUP0284,79,16,9118,2107,7011,0.0,0.0,0
PRD05105,WH033,Personal Care,EcoLiving,680.32,453.34,30,SUP0057,246,74,2088,311,1777,0.0,0.0,0
PRD09568,WH012,Personal Care,NaturePlus,58.17,41.09,26,SUP0405,175,8,5174,506,4668,0.0,0.0,0
PRD07630,WH013,Beverages,PureLife,656.43,456.54,7,SUP0943,135,47,5262,705,4557,0.0,0.0,0
PRD03830,WH003,Snacks,SmartChoice,559.67,420.71,20,SUP0670,106,83,1536,399,1137,4.571428571428571,91.42857142857142,0
PRD05987,WH047,Dairy,HappyHome,550.51,373.76,4,SUP0772,267,96,3504,878,2626,0.0,0.0,0
PRD02924,WH044,Frozen Foods,PrimeFoods,524.65,449.07,21,SUP0789,246,43,3691,449,3242,0.0,0.0,0
PRD00657,WH006,Cleaning Supplies,FamilyChoice,635.9,463.79,9,SUP0964,152,55,5724,2207,3517,0.0,0.0,0
PRD09746,WH042,Fruits & Vegetables,EcoLiving,251.29,192.12,19,SUP0695,129,54,1550,408,1142,0.0,0.0,0
PRD04496,WH024,Cleaning Supplies,GreenHarvest,126.9,91.42,6,SUP0680,269,39,589,75,514,2.7142857142857144,16.285714285714285,0
PRD05432,WH040,Beverages,SmartChoice,110.76,75.26,26,SUP0295,39,74,8552,188,8364,0.0,0.0,0
PRD08151,WH024,Snacks,FamilyChoice,136.69,91.08,11,SUP0279,293,55,5826,1808,4018,0.0,0.0,0
PRD02872,WH030,Fruits & Vegetables,SmartChoice,544.82,341.51,3,SUP0659,84,54,5121,611,4510,0.0,0.0,0
PRD01274,WH048,Household,PremiumSelect,496.25,350.36,11,SUP0968,28,38,2278,210,2068,0.0,0.0,0
PRD04591,WH021,Household,PrimeFoods,93.87,60.74,23,SUP0995,94,11,5223,934,4289,5.285714285714286,121.57142857142857,0
PRD08829,WH019,Frozen Foods,GreenHarvest,230.48,165.39,6,SUP0359,171,57,5650,6,5644,0.0,0.0,0
PRD01338,WH049,Household,FamilyChoice,476.83,382.59,20,SUP0576,136,55,4051,1442,2609,15.5,310.0,0
PRD08300,WH040,Packaged Foods,FreshMart,113.27,78.42,17,SUP0033,41,67,4918,406,4512,8.428571428571429,143.28571428571428,0
PRD08845,WH032,Frozen Foods,GoldenHarvest,396.16,254.14,2,SUP0470,167,13,1292,354,938,7.071428571428571,14.142857142857142,0
PRD03886,WH041,Bakery,PremiumSelect,249.25,163.5,8,SUP0196,54,37,7869,1564,6305,0.0,0.0,0
PRD05196,WH018,Beverages,HealthySelect,530.46,355.6,20,SUP0869,194,53,9042,1942,7100,0.0,0.0,0
PRD05043,WH042,Bakery,HappyHome,560.55,377.0,23,SUP0690,199,38,2381,66,2315,0.0,0.0,0
PRD00546,WH020,Packaged Foods,UrbanFresh,462.18,325.04,5,SUP0865,74,91,1596,421,1175,3.4285714285714284,17.142857142857142,0
PRD08406,WH006,Fruits & Vegetables,HomeEssentials,173.22,122.5,25,SUP0148,218,25,5547,408,5139,0.0,0.0,0
PRD04652,WH049,Cleaning Supplies,HealthySelect,157.11,131.57,7,SUP0010,168,35,8588,2109,6479,7.0,49.0,0
PRD09405,WH019,Snacks,DailyChoice,574.4,402.2,20,SUP0899,183,68,3839,980,2859,0.0,0.0,0
PRD09153,WH034,Personal Care,DailyChoice,522.29,387.99,17,SUP0272,138,46,4428,143,4285,7.571428571428571,128.71428571428572,0
PRD02279,WH001,Beverages,EcoLiving,376.9,265.83,21,SUP0193,46,27,5151,1862,3289,0.0,0.0,0
PRD00876,WH014,Snacks,GoldenHarvest,182.2,148.98,2,SUP0586,46,93,6217,722,5495,0.0,0.0,0
PRD01508,WH049,Personal Care,FamilyChoice,755.08,480.67,2,SUP0048,227,77,7827,314,7513,0.0,0.0,0
PRD06901,WH006,Dairy,SuperFresh,66.25,43.44,21,SUP0291,259,90,8769,352,8417,0.0,0.0,0
PRD03066,WH006,Snacks,ValuePlus,198.9,149.92,23,SUP0205,36,43,7671,2049,5622,0.0,0.0,0
PRD03973,WH034,Cleaning Supplies,FamilyChoice,79.21,49.82,19,SUP0481,260,61,2376,440,1936,3.142857142857143,59.714285714285715,0
PRD06983,WH030,Cleaning Supplies,HappyHome,589.94,447.33,30,SUP0448,274,64,3211,188,3023,0.0,0.0,0
PRD03066,WH048,Snacks,ValuePlus,198.9,149.92,23,SUP0205,36,43,4123,399,3724,0.0,0.0,0
PRD06137,WH034,Cleaning Supplies,PremiumSelect,322.85,264.64,22,SUP0583,44,48,3641,1278,2363,6.714285714285714,147.71428571428572,0
PRD07222,WH025,Beverages,GreenHarvest,146.38,124.94,24,SUP0018,134,83,7845,1159,6686,0.0,0.0,0
PRD06225,WH024,Personal Care,SmartChoice,689.68,469.07,30,SUP0164,45,29,1380,255,1125,7.714285714285714,231.42857142857144,0
PRD08454,WH008,Packaged Foods,MegaStore,450.44,378.91,20,SUP0844,57,85,766,146,620,4.571428571428571,91.42857142857142,0
PRD06739,WH006,Fruits & Vegetables,GoldenHarvest,319.47,202.33,2,SUP0052,24,68,8557,3006,5551,4.642857142857143,9.285714285714286,0
PRD08052,WH034,Household,EcoLiving,709.79,468.21,4,SUP0678,169,33,4969,669,4300,0.0,0.0,0
PRD09613,WH033,Snacks,UrbanFresh,552.18,446.01,5,SUP0867,97,88,4030,981,3049,0.0,0.0,0
PRD05035,WH044,Dairy,UrbanFresh,546.47,363.38,7,SUP0500,27,100,9249,2735,6514,3.2857142857142856,23.0,0
PRD01362,WH013,Frozen Foods,SuperFresh,148.92,94.87,29,SUP0566,170,13,9234,2512,6722,0.0,0.0,0
PRD05256,WH010,Bakery,QuickBite,169.52,126.91,24,SUP0358,212,100,6649,2260,4389,6.285714285714286,150.85714285714286,0
PRD03076,WH013,Snacks,HealthySelect,531.73,341.08,10,SUP0936,293,51,7527,2683,4844,0.0,0.0,0
PRD04731,WH019,Personal Care,SuperFresh,463.37,319.09,4,SUP0849,196,59,6189,2363,3826,0.0,0.0,0
PRD01691,WH015,Personal Care,MegaStore,132.79,84.52,14,SUP0277,214,59,450,16,434,5.642857142857143,79.0,0
PRD05117,WH004,Household,ValuePlus,185.4,119.43,4,SUP0590,51,96,3359,714,2645,4.571428571428571,18.285714285714285,0
PRD04715,WH044,Personal Care,EcoLiving,43.71,27.86,30,SUP0363,79,59,9971,685,9286,0.0,0.0,0
PRD08112,WH014,Dairy,HealthySelect,192.19,140.81,12,SUP0031,81,31,5201,909,4292,6.428571428571429,77.14285714285714,0
PRD05928,WH014,Frozen Foods,SmartChoice,631.36,464.76,5,SUP0980,41,7,6808,2199,4609,7.571428571428571,37.857142857142854,0
